Ranking,Project Name,Stars,Forks,Watchers,Open Issues,Created At,Last Commit,Size (KB),Description,Language,Repo URL
755,vinux,247,44,247,3,2016-04-27T15:13:46Z,2025-03-18T14:34:36Z,1324,Swiss Army Knife，Dark power (neo)vim config,Vim Script,https://github.com/tracyone/vinux
756,vim-swoop,247,11,247,4,2014-12-07T22:20:23Z,2021-11-17T21:20:17Z,9668,,Vim script,https://github.com/pelodelfuego/vim-swoop
757,miramare,246,19,246,2,2020-03-17T20:18:37Z,2021-11-18T00:55:13Z,696, :maple_leaf: Comfortable & Pleasant Color Scheme for Vim,Vim script,https://github.com/franbach/miramare
758,vim-rake,245,19,245,2,2010-08-04T15:48:26Z,2023-09-11T03:29:42Z,93,rake.vim: it's like rails.vim without the rails,Vim Script,https://github.com/tpope/vim-rake
759,oceanic-material,243,14,243,4,2020-05-01T16:54:35Z,2023-06-22T10:41:08Z,85,Oceanic Material Colorscheme on Vim/NeoVim,Vim Script,https://github.com/nvimdev/oceanic-material
760,vim-themis,243,34,243,12,2014-06-30T14:54:04Z,2024-10-30T10:45:28Z,564,A testing framework for Vim script.,Vim Script,https://github.com/thinca/vim-themis
761,vim-zoom,241,16,241,0,2016-12-12T12:17:53Z,2023-01-24T12:13:41Z,23,Toggle zoom in / out individual windows (splits),Vim Script,https://github.com/dhruvasagar/vim-zoom
762,w3m.vim,241,34,241,8,2012-03-13T11:12:22Z,2019-06-05T19:19:53Z,252,w3m plugin for vim,VimL,https://github.com/yuratomo/w3m.vim
763,color-schemes,240,32,240,0,2013-03-06T20:59:29Z,2014-08-16T19:14:57Z,999,Color schemes I've used for an extended period of time and like,VimL,https://github.com/chrishunt/color-schemes
764,vim-gocode,238,34,238,9,2013-05-20T12:59:21Z,2016-02-28T10:30:31Z,63,A Go bundle for Vundle or Pathogen,VimL,https://github.com/volgar1x/vim-gocode
765,dotfiles,237,36,237,9,2013-05-14T14:37:57Z,2024-03-20T14:00:30Z,2301,Dotfiles and an install script for easy set up,Vim Script,https://github.com/mattjmorrison/dotfiles
766,float-preview.nvim,237,3,237,7,2019-03-06T13:41:37Z,2023-07-04T03:47:40Z,16,Less annoying completion preview window based on neovim's floating window,Vim Script,https://github.com/ncm2/float-preview.nvim
767,vim-github-colorscheme,236,61,236,4,2011-12-29T01:36:41Z,2019-04-14T13:21:46Z,13,A vim colorscheme based on Github's syntax highlighting.,Vim script,https://github.com/endel/vim-github-colorscheme
768,zoxide.vim,236,6,236,2,2020-08-11T15:32:44Z,2023-10-23T12:20:59Z,53,A small (Neo)Vim wrapper for zoxide,Vim Script,https://github.com/nanotee/zoxide.vim
769,agit.vim,236,26,236,15,2013-09-29T08:50:48Z,2021-01-06T03:51:12Z,290,A powerful Git log viewer,Vim script,https://github.com/cohama/agit.vim
770,vim-racket,235,61,235,20,2011-04-09T18:32:17Z,2023-11-06T22:59:32Z,95,vim bundle for Racket,Vim Script,https://github.com/wlangstroth/vim-racket
771,tabline.vim,235,45,235,5,2012-10-22T02:02:14Z,2018-03-04T08:21:57Z,183,Configure tabs within Terminal Vim,Vim script,https://github.com/mkitt/tabline.vim
772,shades-of-purple.vim,235,20,235,10,2019-05-13T14:08:57Z,2024-08-16T18:32:34Z,36,Dark theme for vim,Vim script,https://github.com/Rigellute/shades-of-purple.vim
773,vim-tidal,234,56,234,29,2014-07-13T02:06:06Z,2024-06-22T21:16:09Z,110,Vim plugin for TidalCycles,Vim Script,https://github.com/tidalcycles/vim-tidal
774,flappyvird-vim,234,5,234,1,2014-07-09T10:03:15Z,2014-07-24T11:15:47Z,206,,VimL,https://github.com/mattn/flappyvird-vim
775,vim-colortuner,234,7,234,2,2015-04-20T10:00:30Z,2020-08-10T10:38:34Z,2758,Adjust your vim colors using sliders,Vim script,https://github.com/zefei/vim-colortuner
776,blood_i3,234,12,234,3,2020-08-06T11:07:35Z,2021-12-23T04:24:57Z,26877,,Vim script,https://github.com/ab-dx/blood_i3
777,vim-log-highlighting,234,39,234,12,2018-07-09T03:23:28Z,2023-11-27T10:38:51Z,484,Syntax highlighting for generic log files in VIM,Vim script,https://github.com/MTDL9/vim-log-highlighting
778,vim-extradite,233,22,233,6,2011-03-01T06:29:04Z,2022-04-15T11:08:37Z,365,A git commit browser for vim. Extends fugitive.vim.,Vim script,https://github.com/int3/vim-extradite
779,dotfiles,232,23,232,16,2010-08-02T10:18:14Z,2025-03-25T21:37:01Z,6429,:tulip:,Vim Script,https://github.com/gabebw/dotfiles
780,vim-vroom,231,58,231,11,2012-03-29T00:48:16Z,2018-04-11T10:37:35Z,92,A vim plugin for running your Ruby tests,Vim script,https://github.com/skalnik/vim-vroom
781,nvim-config,230,98,230,0,2021-10-03T11:53:22Z,2024-12-12T12:32:19Z,12,,Vim Script,https://github.com/alexey-goloburdin/nvim-config
782,vim-linux-coding-style,230,95,230,9,2012-01-12T06:12:22Z,2022-08-26T12:23:15Z,17,Vim plugin to respect the Linux kernel coding style http://www.vim.org/scripts/script.php?script_id=4369,Vim script,https://github.com/vivien/vim-linux-coding-style
783,dianping,230,20,230,0,2023-10-09T14:00:21Z,2025-03-10T03:19:07Z,1894,黑马点评项目优化，新增消息队列RabbitMQ，令牌桶限流实现优惠券秒杀，用户登录限流(redis实现滑动窗口)等功能,Vim Script,https://github.com/haopengmai/dianping
784,nvim-yarp,230,14,230,10,2017-10-13T12:43:26Z,2022-06-08T03:27:56Z,40,Yet Another Remote Plugin Framework for Neovim,Vim script,https://github.com/roxma/nvim-yarp
785,vim-quickhl,229,15,229,5,2011-06-21T11:39:53Z,2024-04-21T15:52:30Z,104,quickly highlight <cword> or visually selected word,Vim script,https://github.com/t9md/vim-quickhl
786,vim-auto-save,229,25,229,0,2013-04-26T12:02:16Z,2017-01-12T00:37:49Z,124,Automatically save changes to disk,VimL,https://github.com/vim-scripts/vim-auto-save
787,vim-gita,228,8,228,9,2015-03-12T12:16:00Z,2017-02-24T19:04:35Z,10709,[Obsolete] An awesome git handling plugin for Vim,Vim script,https://github.com/lambdalisue/vim-gita
788,vim-monotone,228,19,228,3,2018-05-16T18:28:15Z,2023-07-27T21:43:30Z,1326,"A dark, monochrome colorscheme for vim",Vim script,https://github.com/Lokaltog/vim-monotone
789,vim-blade,228,39,228,10,2013-01-17T08:00:01Z,2022-04-19T02:30:33Z,219,Vim syntax highlighting for Blade templates.,Vim script,https://github.com/jwalton512/vim-blade
790,vim-flagship,227,6,227,2,2015-06-14T23:55:07Z,2025-03-28T01:29:13Z,30,flagship.vim: Configurable and extensible tab line and status line,Vim Script,https://github.com/tpope/vim-flagship
791,vim-thematic,226,6,226,11,2013-12-29T22:40:15Z,2022-02-13T12:37:19Z,3188,Alter Vim's appearance to suit your task & environ,Vim script,https://github.com/preservim/vim-thematic
792,vim-monokai-pro,226,44,226,1,2018-05-30T10:51:03Z,2022-06-25T03:15:47Z,149,Monokai Pro color scheme for Vim / Neovim,Vim script,https://github.com/phanviet/vim-monokai-pro
793,vim-indentwise,224,14,224,9,2015-01-27T02:53:41Z,2024-05-17T09:56:08Z,426,A Vim plugin for indent-level based motion.,VimL,https://github.com/jeetsukumaran/vim-indentwise
794,vim-vspec,224,13,224,12,2010-03-01T13:21:01Z,2025-03-11T02:26:10Z,437,Vim plugin: Testing framework for Vim script,Vim Script,https://github.com/kana/vim-vspec
795,fogbell.vim,223,14,223,0,2020-02-29T00:24:56Z,2020-05-14T17:28:59Z,372,,Vim script,https://github.com/jaredgorski/fogbell.vim
796,visual-split.vim,223,6,223,1,2015-12-13T15:45:14Z,2017-01-29T17:21:45Z,14,Vim plugin to control splits with visual selections or text objects,Vim script,https://github.com/wellle/visual-split.vim
797,vim-kitty,222,12,222,1,2021-02-25T17:36:40Z,2025-03-10T12:57:53Z,60,Vim syntax highlighting for Kitty terminal config files,Vim Script,https://github.com/fladson/vim-kitty
798,vim-mix-format,222,13,222,9,2017-10-30T19:36:45Z,2023-06-23T09:19:31Z,126,Vim integration for the Elixir formatter.,Vim script,https://github.com/mhinz/vim-mix-format
799,vimcmdline,222,40,222,1,2015-04-10T02:06:34Z,2025-02-09T21:38:30Z,139,Send code to command line interpreter,Vim Script,https://github.com/jalvesaq/vimcmdline
800,wal.vim,222,39,222,17,2017-06-22T04:03:48Z,2021-02-23T14:52:32Z,22,🎨 A vim colorscheme for use with wal,Vim script,https://github.com/dylanaraps/wal.vim
801,idris-vim,221,52,221,37,2013-10-04T13:09:32Z,2020-08-31T13:58:28Z,90,Idris mode for vim,Vim script,https://github.com/idris-hackers/idris-vim
802,config_files,220,49,220,3,2008-09-10T21:41:13Z,2014-05-22T20:54:24Z,432,My config files (aka dotfiles),VimL,https://github.com/jferris/config_files
803,diffchar.vim,220,11,220,9,2016-01-30T10:31:17Z,2024-02-14T04:51:09Z,5112,"Highlight the exact differences, based on characters and words",Vim Script,https://github.com/rickhowe/diffchar.vim
804,vaxe,220,38,220,32,2012-05-07T00:53:34Z,2024-06-16T20:18:11Z,560,"A modern, modular vim mode for Haxe.",Vim Script,https://github.com/jdonaldson/vaxe
805,slimux,220,52,220,30,2012-04-14T20:38:24Z,2020-10-19T15:02:43Z,90,SLIME inspired tmux integration plugin for Vim,Vim script,https://github.com/esamattis/slimux
806,vim-helm,220,20,220,2,2018-02-01T00:32:02Z,2024-05-31T11:14:30Z,22,vim syntax for helm templates (yaml + gotmpl + sprig + custom),Vim Script,https://github.com/towolf/vim-helm
807,vim-isort,220,33,220,10,2013-10-02T22:14:50Z,2025-03-12T18:39:11Z,32,Vim plugin to sort python imports using https://github.com/timothycrosley/isort,Vim Script,https://github.com/fisadev/vim-isort
808,vim-submode,219,24,219,20,2010-03-28T07:50:11Z,2019-12-31T12:37:00Z,37,Vim plugin: Create your own submodes,Vim script,https://github.com/kana/vim-submode
809,GoldenView.Vim,219,14,219,22,2012-09-27T02:26:19Z,2022-08-28T18:08:25Z,116,Always have a nice view for vim split windows!,VimL,https://github.com/zhaocai/GoldenView.Vim
810,vim-godef,219,25,219,3,2013-03-15T22:52:36Z,2018-01-18T06:25:58Z,21,vim plugin providing godef support,Vim script,https://github.com/dgryski/vim-godef
811,vimi,218,36,218,4,2011-08-14T11:24:20Z,2023-12-01T16:30:52Z,709,My Vim setup,Vim Script,https://github.com/miripiruni/vimi
812,sachet,218,12,218,3,2013-02-14T22:50:00Z,2014-08-02T20:08:17Z,2599,Handcraft your development environment,VimL,https://github.com/aam1r/sachet
813,vim-pythonsense,217,12,217,7,2018-05-30T04:24:15Z,2021-06-12T08:49:37Z,55,"A Vim plugin that provides text objects and motions for Python classes, methods, functions, and doc strings.",Vim script,https://github.com/jeetsukumaran/vim-pythonsense
814,intero-neovim,217,28,217,37,2016-06-29T01:41:59Z,2019-11-15T02:03:58Z,1707,"A neovim plugin for Intero, forked from ghcmod-vim",Vim script,https://github.com/parsonsmatt/intero-neovim
815,phpcomplete-extended,216,23,216,41,2013-09-10T20:23:34Z,2018-02-26T20:51:24Z,3111,"A fast, extensible, context aware autocomplete plugin for PHP composer projects with code inspection features.",VimL,https://github.com/m2mdas/phpcomplete-extended
816,fuzzyfinder_textmate,216,30,216,0,2008-10-09T21:50:02Z,2008-12-31T15:40:48Z,84,"A vim script that extends the fuzzyfinder plugin to support TextMate style file searches (e.g. cmd-T) (Unmaintained now, see http://weblog.jamisbuck.org/2009/1/28/the-future-of-fuzzyfinder-textmate)",VimL,https://github.com/jamis/fuzzyfinder_textmate
817,vim-yaml,216,41,216,8,2013-09-20T09:48:01Z,2021-04-11T20:25:38Z,17,Override vim syntax for yaml files,Vim script,https://github.com/stephpy/vim-yaml
818,vim-quicktask,215,21,215,5,2012-01-18T14:15:11Z,2024-04-13T21:23:21Z,255,Quicktask is a lightweight Vim task management plugin.,Vim Script,https://github.com/aaronbieber/vim-quicktask
819,eregex.vim,215,18,215,10,2010-10-15T14:02:46Z,2024-01-07T13:04:00Z,58,Perl/Ruby style regexp notation for Vim,VimL,https://github.com/othree/eregex.vim
820,dot-files,215,19,215,0,2014-02-15T09:52:02Z,2024-11-22T14:41:14Z,8917,":zap: Well documented, terminal centric web developer's dot files. Neovim, Zsh, Tmux, Git, etc.",Vim Script,https://github.com/martin-svk/dot-files
821,base16-black-metal-scheme,213,3,213,1,2017-12-01T14:35:47Z,2023-12-07T17:57:15Z,1994,A collection of Black Metal inspired base16 schemes.,Vim script,https://github.com/metalelf0/base16-black-metal-scheme
822,nvim-ide,213,40,213,0,2020-12-01T16:51:22Z,2022-03-26T15:10:01Z,2157,Neovim as IDE in Docker container.,Vim script,https://github.com/MashMB/nvim-ide
823,textobj-word-column.vim,213,16,213,3,2012-07-18T11:34:50Z,2012-11-19T22:00:29Z,136,Adds text-objects for word-based columns in Vim.,VimL,https://github.com/coderifous/textobj-word-column.vim
824,vimrc-example,212,127,212,4,2019-06-15T07:41:42Z,2019-06-15T07:45:56Z,27,,Vim script,https://github.com/theniceboy/vimrc-example
825,vim-kalisi,212,20,212,5,2014-07-13T13:25:00Z,2024-06-11T17:29:51Z,30,The colorscheme with neovim in mind,VimL,https://github.com/freeo/vim-kalisi
826,csapprox,211,18,211,9,2009-01-15T19:13:02Z,2023-06-28T17:13:25Z,124,Make gvim-only colorschemes work transparently in terminal vim,VimL,https://github.com/godlygeek/csapprox
827,toy-chest-theme,210,22,210,6,2013-04-29T08:32:06Z,2015-11-20T00:20:11Z,10471,A fun color scheme.,JavaScript,https://github.com/ColemanGariety/toy-chest-theme
828,vim-enmasse,210,5,210,0,2014-04-12T10:31:20Z,2018-04-03T09:28:46Z,266,Edit every line in a quickfix list at the same time,Vim script,https://github.com/Olical/vim-enmasse
829,vim-barbaric,209,15,209,4,2017-11-15T05:30:20Z,2022-09-18T15:59:49Z,18,Automatic input method switching for vim,Vim script,https://github.com/rlue/vim-barbaric
830,augment.vim,209,8,209,13,2024-12-10T22:20:16Z,2025-03-20T16:59:00Z,585,AI-augmented development in Vim and Neovim,Vim Script,https://github.com/augmentcode/augment.vim
831,vim-distinguished,209,240,209,3,2011-03-29T11:35:08Z,2016-03-19T06:21:16Z,212,A dark vim color scheme for 256-color terminals.,VimL,https://github.com/Lokaltog/vim-distinguished
832,ZFVimIM,209,15,209,1,2019-07-15T13:20:06Z,2025-03-20T02:08:02Z,462,"vim输入法 / Vim Input Method by pure vim script, support: user word, dynamic word priority, cloud db files",Vim Script,https://github.com/ZSaberLv0/ZFVimIM
833,vim-preview,208,29,208,11,2010-11-28T04:12:47Z,2020-09-18T15:09:05Z,74,"Vim plugin for previewing markup files(markdown,rdoc,textile,html)",Vim script,https://github.com/greyblake/vim-preview
834,fast-ide,208,9,208,76,2018-11-14T17:18:13Z,2023-04-07T11:33:02Z,3818,🕺Fast Integrated Development Environment  😻,Vim Script,https://github.com/fast-ide/fast-ide
835,fzf-checkout.vim,208,18,208,4,2020-03-07T09:40:11Z,2023-10-05T00:59:29Z,78,Manage branches and tags with fzf,Vim Script,https://github.com/stsewd/fzf-checkout.vim
836,vim-pink-moon,207,11,207,1,2017-11-09T02:09:40Z,2024-02-24T03:39:00Z,1792,A vim/neovim colorscheme,Vim Script,https://github.com/sts10/vim-pink-moon
837,vim-noctu,207,19,207,0,2013-02-25T01:52:15Z,2017-11-10T18:14:46Z,340,A Vim color scheme for 16-color terminals,Vim script,https://github.com/noahfrederick/vim-noctu
838,vim-gitbranch,207,17,207,0,2014-05-01T15:09:03Z,2021-11-30T01:27:18Z,7,Provides the branch name of the current git repository,Vim script,https://github.com/itchyny/vim-gitbranch
839,vim-ref,206,39,206,11,2009-08-09T14:37:34Z,2021-03-16T03:30:51Z,751,Integrated reference viewer.,Vim script,https://github.com/thinca/vim-ref
840,vim-go-ide,206,83,206,3,2019-03-04T14:53:01Z,2022-08-27T13:19:53Z,943,Vim as the IDE for the go language 将 vim 打造成 go 语言的 ide,Vim Script,https://github.com/broqiang/vim-go-ide
841,.vim,205,100,205,0,2018-10-16T22:04:42Z,2019-08-24T15:33:15Z,104,I’m using Neovim now: https://github.com/theniceboy/nvim,Vim script,https://github.com/theniceboy/.vim
842,nim.nvim,205,24,205,16,2019-01-19T14:25:13Z,2023-10-22T02:19:54Z,294,Nim plugin for NeoVim,Vim Script,https://github.com/alaviss/nim.nvim
843,tig-explorer.vim,204,14,204,5,2017-04-05T02:28:51Z,2025-02-04T04:06:23Z,53,Vim plugin to use Tig as a git client. Seamless switching between vim and Tig with opening in the same buffer.,Vim Script,https://github.com/iberianpig/tig-explorer.vim
844,animate.vim,204,5,204,2,2020-02-08T13:47:37Z,2020-03-30T22:47:53Z,21,A Vim Window Animation Library,Vim script,https://github.com/camspiers/animate.vim
845,preview-markdown.vim,204,23,204,4,2020-01-08T07:24:17Z,2022-01-14T04:25:07Z,39,Markdown preview plugin for Vim,Vim script,https://github.com/skanehira/preview-markdown.vim
846,vim-dotenv,204,6,204,1,2015-05-17T22:10:13Z,2022-05-15T16:46:14Z,9,dotenv.vim: Basic support for .env and Procfile,Vim script,https://github.com/tpope/vim-dotenv
847,vim-you-autocorrect,203,4,203,0,2018-03-15T12:04:42Z,2022-08-03T10:11:54Z,230,Why should smartphones get all the fun?,Vim script,https://github.com/sedm0784/vim-you-autocorrect
848,dotNetify-react-template,203,57,203,12,2017-03-12T17:15:23Z,2022-05-10T23:17:38Z,8074,Real-time React SPA template using dotNetify.,Vim script,https://github.com/dsuryd/dotNetify-react-template
849,screen,203,31,203,10,2010-08-31T03:45:36Z,2024-05-28T19:31:58Z,89,Simulate a split shell in vim using gnu screen or tmux,Vim Script,https://github.com/ervandew/screen
850,vim-colemak,203,50,203,8,2012-09-19T23:54:17Z,2018-05-07T05:51:03Z,28,Colemak key mappings for Vim. Consider using Coleremak instead.,Vim script,https://github.com/jooize/vim-colemak
851,lin.vim,203,21,203,0,2017-12-22T03:36:03Z,2023-01-09T23:56:03Z,28527,Lin Rongbin's (Neo)Vim Distribution,Vim Script,https://github.com/linrongbin16/lin.vim
852,vim-colors-off,202,79,202,1,2014-05-23T15:51:50Z,2021-07-23T14:46:05Z,816,A no-color scheme for vim,Vim script,https://github.com/pbrisbin/vim-colors-off
853,kuroi.vim,202,16,202,1,2019-04-05T10:00:38Z,2022-09-11T17:25:41Z,69,A very dark colorscheme for Vim. JOIN THE DARK SIDE!,Vim Script,https://github.com/aonemd/kuroi.vim
854,memolist.vim,201,33,201,1,2012-03-23T20:02:08Z,2022-11-11T08:12:32Z,85,simple memo plugin for Vim.,Vim Script,https://github.com/glidenote/memolist.vim
855,vim-substrata,201,8,201,2,2019-10-04T00:57:26Z,2021-03-23T03:17:56Z,28,"A cold, dark colourscheme for Vim",Vim script,https://github.com/lunacookies/vim-substrata
856,kronos.vim,201,4,201,1,2018-05-26T09:51:47Z,2019-11-11T17:32:32Z,206,A simple task and time manager. Project moved here:,Vim script,https://github.com/soywod/kronos.vim
857,vim-bujo,201,15,201,8,2020-06-24T03:46:19Z,2023-03-25T06:53:33Z,1450,A minimalist task manager for vim.,Vim script,https://github.com/vuciv/vim-bujo
858,GitHub.vim,200,41,200,2,2016-05-02T14:18:11Z,2023-04-01T14:55:43Z,148,Another github v3 api implemented in vim script,Vim Script,https://github.com/wsdjeg/GitHub.vim
859,vimwiki,199,47,199,0,2010-10-19T00:55:52Z,2013-04-26T12:03:04Z,374,Personal Wiki for Vim,VimL,https://github.com/vim-scripts/vimwiki
860,vimfiles,199,43,199,1,2010-10-16T23:18:37Z,2016-10-18T03:48:37Z,340,My Vim configuration,VimL,https://github.com/gmarik/vimfiles
861,lh-vim-lib,199,11,199,2,2015-03-13T12:27:25Z,2025-03-25T02:36:55Z,4468,Library of Vim functions,Vim Script,https://github.com/LucHermitte/lh-vim-lib
862,tabman.vim,198,8,198,7,2011-11-20T16:19:58Z,2024-05-07T06:52:24Z,102,Tab management for Vim,VimL,https://github.com/kien/tabman.vim
863,vim-picker,198,17,198,0,2016-07-24T21:16:20Z,2024-10-19T14:11:21Z,178,"Fuzzy picker for file, buffer, and tag navigation in Vim and Neovim. Lightweight and Unix-philosophy compliant.",Vim Script,https://github.com/srstevenson/vim-picker
864,vikube.vim,198,15,198,7,2017-12-17T01:55:52Z,2020-05-15T06:35:27Z,774,"Operating Kubernetes Cluster from Vim, in Vim",Vim script,https://github.com/c9s/vikube.vim
865,cocoa.vim,198,52,198,2,2009-06-15T13:04:24Z,2016-07-24T20:58:49Z,543,Vim plugin for Cocoa/Objective-C development. No longer actively developed.,VimL,https://github.com/msanders/cocoa.vim
866,vim-janah,197,28,197,1,2014-09-17T15:47:01Z,2018-10-01T22:31:00Z,221,Vim colorscheme.,Vim script,https://github.com/mhinz/vim-janah
867,vim-salve,196,14,196,1,2014-04-29T21:15:31Z,2024-07-07T16:35:05Z,24,salve.vim: static support for Leiningen and Boot,Vim Script,https://github.com/tpope/vim-salve
868,vim-todo-lists,196,27,196,12,2017-07-03T12:11:42Z,2023-02-11T06:26:58Z,73,Vim plugin for TODO lists,Vim script,https://github.com/aserebryakov/vim-todo-lists
869,clojurewest2012-slides,195,45,195,0,2012-03-08T02:23:55Z,2012-10-11T02:57:53Z,125635,Slides from Clojure/West 2012,VimL,https://github.com/strangeloop/clojurewest2012-slides
870,vim-codequery,194,19,194,14,2016-07-24T04:47:56Z,2022-10-25T16:24:45Z,76,Search + Browse + Understand your code more efficiently.,Vim script,https://github.com/devjoe/vim-codequery
871,direnv.vim,194,12,194,5,2014-05-24T20:07:43Z,2023-12-02T10:54:18Z,45,vim plugin for direnv support,Vim Script,https://github.com/direnv/direnv.vim
872,vim-operator-user,194,11,194,6,2010-03-28T07:42:36Z,2018-02-26T19:02:12Z,215,Vim plugin: Define your own operator easily,VimL,https://github.com/kana/vim-operator-user
873,vim-argumentative,193,8,193,7,2011-11-01T00:50:13Z,2016-09-09T19:24:45Z,281,Argumentative aids with manipulating and moving between function arguments.,VimL,https://github.com/PeterRincker/vim-argumentative
874,split-term.vim,194,15,194,15,2016-04-11T06:31:47Z,2020-10-18T14:36:48Z,714,Utilites around neovim's `:terminal`.,Vim script,https://github.com/vimlab/split-term.vim
875,vim-superman,193,20,193,4,2014-12-21T05:21:47Z,2023-07-05T12:24:03Z,17,Read Unix man pages faster than a speeding bullet!,Vim script,https://github.com/jez/vim-superman
876,dotfiles,193,20,193,0,2008-07-06T14:29:54Z,2025-02-10T20:24:27Z,1163,"My personal dotfiles for vim, powershell, bash and other tools",Vim Script,https://github.com/tomasr/dotfiles
877,exit-vim,192,4,192,4,2019-03-01T02:17:25Z,2021-03-20T22:38:47Z,8,Vim plugin that exits Vim on startup,Vim script,https://github.com/cabellwg/exit-vim
878,Mastering-Vim,192,66,192,0,2018-07-17T06:49:42Z,2023-01-18T09:24:31Z,55,"Mastering Vim, published by Packt",Vim Script,https://github.com/PacktPublishing/Mastering-Vim
879,vim-markbar,191,3,191,7,2018-07-26T07:02:27Z,2024-05-10T21:47:52Z,461,Display all accessible marks and their surrounding lines in a collapsible sidebar.,Vim Script,https://github.com/Yilin-Yang/vim-markbar
880,dotfiles,190,39,190,0,2017-01-22T23:20:54Z,2023-05-02T01:29:14Z,893,,Vim Script,https://github.com/JJGO/dotfiles
881,vim-lua-ftplugin,189,27,189,24,2011-06-14T10:43:02Z,2020-02-03T17:58:55Z,782,Lua file type plug-in for the Vim text editor,VimL,https://github.com/xolox/vim-lua-ftplugin
882,Dotfiles,189,33,189,1,2014-01-18T08:42:40Z,2025-03-13T21:28:09Z,330,My [NeoVim + Tmux + Fish Shell] Setup /w install scripts,Vim Script,https://github.com/Netherdrake/Dotfiles
883,vim-shortcut,189,4,189,3,2015-09-20T18:56:43Z,2022-03-26T15:54:17Z,535,💇 Discoverable & searchable shortcuts for (Neo)Vim,Vim script,https://github.com/sunaku/vim-shortcut
884,vim-pipe,187,15,187,5,2012-07-10T21:26:06Z,2022-05-14T07:58:03Z,244,Send a vim buffer through a command and instantly see the output.,VimL,https://github.com/krisajenkins/vim-pipe
885,reply.vim,187,8,187,8,2018-06-09T12:19:43Z,2020-10-09T06:28:49Z,105,REPLs play nicely with :terminal on Vim and Neovim,Vim script,https://github.com/rhysd/reply.vim
886,vimconf,187,32,187,0,2012-10-16T13:51:40Z,2024-06-10T19:39:18Z,933,Extensive vimrc with super easy install and everything in the vimrc is explained!,Vim Script,https://github.com/timss/vimconf
887,vim-asciidoctor,186,17,186,19,2018-11-19T08:29:24Z,2024-02-20T10:22:46Z,365,Asciidoctor plugin for Vim,Vim script,https://github.com/habamax/vim-asciidoctor
888,vim-astro,186,3,186,8,2022-08-05T16:11:29Z,2024-04-19T12:19:47Z,10520,Astro language (.astro files) indentation and syntax support in Vim or Neovim. 🚀🧑‍🚀✨,Vim Script,https://github.com/wuelnerdotexe/vim-astro
889,coquille,186,68,186,33,2013-04-30T15:56:42Z,2020-09-19T09:43:11Z,195,Interactive theorem proving with Coq in vim.,Vim script,https://github.com/the-lambda-church/coquille
890,mirror.vim,186,12,186,1,2015-06-07T17:25:50Z,2017-07-25T09:12:17Z,55,Efficient way to edit remote files on multiple environments with Vim.,Vim script,https://github.com/zenbro/mirror.vim
891,dotfiles,186,17,186,0,2018-09-29T11:53:22Z,2024-06-02T18:51:29Z,4237,Config files for my macOS workspace,Vim Script,https://github.com/notthebee/dotfiles
892,vim-fakeclip,185,38,185,16,2010-03-13T18:10:08Z,2021-11-26T00:24:27Z,87,"Vim plugin: Provide pseudo ""clipboard"" registers",Vim script,https://github.com/kana/vim-fakeclip
893,vim-indexed-search,185,22,185,0,2010-12-22T10:49:00Z,2021-12-13T19:11:29Z,61,"Show ""Match 123 of 456  /search term/"" in Vim searches. By Yakov Lerner.",Vim script,https://github.com/henrik/vim-indexed-search
894,vim-apathy,185,9,185,2,2018-05-09T05:43:39Z,2021-11-22T04:10:39Z,17,apathy.vim: Set the 'path' option for miscellaneous file types,Vim script,https://github.com/tpope/vim-apathy
895,vim-editorconfig,185,13,185,5,2015-07-06T05:55:44Z,2020-03-19T00:17:39Z,78,Yet another EditorConfig (http://editorconfig.org) plugin for vim written in vimscript only,Vim script,https://github.com/sgur/vim-editorconfig
896,nvim-blame-line,185,8,185,3,2019-03-04T23:09:26Z,2025-03-03T15:20:16Z,10267,A small plugin that uses neovims virtual text to print git blame info at the end of the current line.,Vim Script,https://github.com/tveskag/nvim-blame-line
897,vim-sql-workbench,185,13,185,5,2015-01-08T21:08:45Z,2022-11-21T10:45:07Z,913,"SQL For Vim (provides access from VIM to any DBMS, like dbext)",Vim script,https://github.com/cosminadrianpopescu/vim-sql-workbench
898,vim-visual-star-search,184,37,184,5,2010-08-11T17:55:38Z,2023-09-17T06:48:52Z,15,Start a * or # search from a visual block,Vim script,https://github.com/bronson/vim-visual-star-search
899,vim-parinfer,183,18,183,19,2015-12-08T16:02:07Z,2024-01-31T02:25:53Z,66,vim plugin to balance your parenthesis ,Vim Script,https://github.com/bhurlow/vim-parinfer
900,vim-textobj-line,183,7,183,4,2012-01-16T12:40:42Z,2021-09-27T23:54:54Z,20,Vim plugin: Text objects for the current line,Vim script,https://github.com/kana/vim-textobj-line
901,SrcExpl,183,59,183,12,2012-09-06T08:29:58Z,2021-05-22T03:36:44Z,44,A (G)Vim plugin for exploring the source code definition(s) and contextual lines with a split window.,Vim script,https://github.com/wenlongche/SrcExpl
902,django-plus.vim,183,15,183,14,2016-06-10T04:13:55Z,2022-12-09T20:10:07Z,56,:guitar: Improvements to the handling of Django related files in Vim,Vim script,https://github.com/tweekmonster/django-plus.vim
903,vim.cpp,183,46,183,2,2016-09-14T09:59:40Z,2018-03-10T10:20:13Z,236," :four_leaf_clover: Building vim editor in Linux into an effective C/C++ programming IDE,  YouCompleteMe supported",Vim script,https://github.com/kingofctrl/vim.cpp
