Ranking,Project Name,Stars,Forks,Watchers,Open Issues,Created At,Last Commit,Size,Description,Language,Repo URL,Size
65,PrologCheatSheet,75,5,75,0,25/05/2019,16/09/2020,1.18 MB,Basics of relational programming with Prolog —PROgramming in LOGic ^_^,Prolog,https://github.com/alhassy/PrologCheatSheet,1.18 MB
66,OpenSprinkler-Hardware,75,42,75,1,06/06/2017,04/11/2025,6.89 MB,OpenSprinkler Hardware Design files,Prolog,https://github.com/OpenSprinkler/OpenSprinkler-Hardware,6.89 MB
67,GoT-Check,70,13,70,0,26/03/2019,15/04/2019,38.00 KB,:crossed_swords: Game of Thrones character database and family trees in Prolog,Prolog,https://github.com/rachelwiles/GoT-Check,38.00 KB
68,SemRep,70,14,70,8,22/07/2019,31/05/2022,148.95 MB,,Prolog,https://github.com/LHNCBC/SemRep,148.95 MB
69,Ramps-1.4.2,64,42,64,2,08/11/2013,28/11/2013,4.89 MB,forked from ultimachine/Ramps 1.4,Prolog,https://github.com/GermanRepRap/Ramps-1.4.2,4.89 MB
70,Open-Radiation-Detector,63,8,63,0,15/01/2017,31/12/2023,3.85 MB,Portable radiation detector based on an ionization chamber,Prolog,https://github.com/CarlosGS/Open-Radiation-Detector,3.85 MB
71,Logic-programming,62,4,62,1,19/03/2020,29/07/2023,1.23 GB,,Prolog,https://github.com/YanaRGeorgieva/Logic-programming,1.23 GB
72,7-languages-in-7-weeks,62,15,62,0,26/09/2011,21/12/2017,31.00 KB,My personal repo for 7LI7W exercises,Prolog,https://github.com/kikito/7-languages-in-7-weeks,31.00 KB
73,akictf2013,61,6,61,0,12/01/2020,13/01/2020,8.47 MB,Archive of akictf Challenges,Prolog,https://github.com/akiym/akictf2013,8.47 MB
74,nests-and-insects,60,4,60,0,19/04/2022,19/02/2024,1.52 MB,A Roguelike Tabletop RPG,Prolog,https://github.com/stassa/nests-and-insects,1.52 MB
75,ClioPatria,60,14,60,29,25/04/2014,20/11/2025,2.88 MB,ClioPatria provides an RDF application platform,Prolog,https://github.com/ClioPatria/ClioPatria,2.88 MB
76,prolog-blog-engine,56,1,56,0,27/11/2025,03/01/2026,6.75 MB,"A dynamic blog engine written in pure Prolog. Zero dependencies, built-in Markdown support, and a prolog HTTP server.",Prolog,https://github.com/cryptoque/prolog-blog-engine,6.75 MB
77,LOD-Laundromat,54,5,54,0,07/05/2014,17/06/2021,10.83 MB,Cleaning other people's dirty data.,Prolog,https://github.com/LOD-Laundromat/LOD-Laundromat,10.83 MB
78,dotfiles,52,1,52,0,07/03/2019,23/07/2025,5.85 MB,Some items in /home/kiedtl/etc,Prolog,https://github.com/kiedtl/dotfiles,5.85 MB
79,chaves,52,4,52,1,13/12/2017,31/10/2019,2.01 MB,Cheap Hacky Audio/Video - Glitch VGA synth based on jonasbers.com/chav/,Prolog,https://github.com/Ttreintaysiete/chaves,2.01 MB
80,aleph,52,14,52,0,10/07/2015,07/02/2024,801.00 KB,Port of Aleph to SWI-Prolog,Prolog,https://github.com/friguzzi/aleph,801.00 KB
81,Toki_Pona-Parser,52,6,52,5,20/06/2017,21/10/2024,344.00 KB,"Toki Pona is a constructed, minimal language. This parser based on swi-prolog and definite clause grammars (dcg) and supports spelling, grammar check and ambiguity check of Toki Pona sentences.",Prolog,https://github.com/jan-Lope/Toki_Pona-Parser,344.00 KB
82,EveOnlineMiningYield,50,8,50,0,20/01/2019,22/01/2022,764.00 KB,formulars and numbers for mining yield in Eve Online,Prolog,https://github.com/Wilm0rien/EveOnlineMiningYield,764.00 KB
83,OTM-02,49,7,49,1,27/01/2013,27/09/2013,4.96 MB,Open source Time Machine #2,Prolog,https://github.com/hairykiwi/OTM-02,4.96 MB
84,clpb,48,6,48,0,06/08/2014,08/12/2024,312.00 KB,Boolean Constraint Solving in Prolog,Prolog,https://github.com/triska/clpb,312.00 KB
85,MagicWords,48,0,48,0,09/01/2024,13/09/2025,22.00 KB,,Prolog,https://github.com/KevenJAntenor/MagicWords,22.00 KB
86,sparqlprog,48,8,48,5,27/01/2018,16/01/2023,481.00 KB,logic programming with SPARQL,Prolog,https://github.com/cmungall/sparqlprog,481.00 KB
87,Expert-Systems-Guide,47,5,47,0,12/09/2021,09/01/2022,153.00 KB,Expert Systems Guide ,Prolog,https://github.com/mikeroyal/Expert-Systems-Guide,153.00 KB
88,prolongo,46,9,46,2,08/01/2011,04/04/2018,4.86 MB,MongoDB Driver for Prolog,Prolog,https://github.com/khueue/prolongo,4.86 MB
89,lpnes,46,11,46,0,25/01/2015,01/02/2015,276.00 KB,Learn Prolog Now! Proper and elegant exercise solutions,Prolog,https://github.com/mrkkrp/lpnes,276.00 KB
90,expert-systems,46,22,46,1,15/03/2015,02/08/2016,9.00 KB,"A basic expert system, written in Prolog, that suggests what programming language one should learn first.",Prolog,https://github.com/linkyndy/expert-systems,9.00 KB
91,pusheenz40,45,3,45,0,20/12/2023,05/02/2024,18.70 MB,A pocket keyboard that uses SMD mouse switches. Low profile and easy to assemble,Prolog,https://github.com/ChrisChrisLoLo/pusheenz40,18.70 MB
92,LogicalEnglish,44,6,44,14,24/11/2021,09/02/2026,7.27 MB,,Prolog,https://github.com/LogicalContracts/LogicalEnglish,7.27 MB
93,clpBNR,44,8,44,4,09/03/2018,24/02/2026,4.06 MB,CLP(BNR) module for SWI-Prolog,Prolog,https://github.com/ridgeworks/clpBNR,4.06 MB
94,vector,44,2,44,0,02/02/2026,04/02/2026,70.14 MB,,Prolog,https://github.com/davepl/vector,70.14 MB
95,microkanren-prolog,44,3,44,0,20/02/2015,20/02/2015,108.00 KB,Prolog implementation of microKanren,Prolog,https://github.com/mndrix/microkanren-prolog,108.00 KB
96,void-pi,44,5,44,4,09/03/2023,17/07/2024,519.00 KB,Void Linux installer implemented in GNU Prolog.,Prolog,https://github.com/sdbtools/void-pi,519.00 KB
97,Physical_Design_Automation,43,4,43,0,04/11/2020,07/09/2025,47.52 MB,"NTHU CS6135 VLSI Physical Design Automation Course Projects (include Two-way Min-cut Partitioning, Fixed-outline Slicing Floorplan Design, Placement Legalization, Global Routing)",Prolog,https://github.com/EricLu1218/Physical_Design_Automation,47.52 MB
98,prolog-dry,43,3,43,0,14/03/2017,14/02/2019,581.00 KB,A terse Prolog course,Prolog,https://github.com/norswap/prolog-dry,581.00 KB
99,weblog,43,7,43,9,19/12/2012,23/12/2015,4.25 MB,Web Framework for SWI-Prolog,Prolog,https://github.com/Anniepoo/weblog,4.25 MB
100,DALI,42,11,42,17,25/07/2014,30/01/2026,11.56 MB,DALI Multi Agent System Framework,Prolog,https://github.com/AAAI-DISIM-UnivAQ/DALI,11.56 MB
101,prolog-for-dummies,41,1,41,2,20/09/2020,28/09/2021,4.24 MB,,Prolog,https://github.com/Vulwsztyn/prolog-for-dummies,4.24 MB
102,BigMAC,41,14,41,5,02/12/2019,29/09/2023,22.24 MB,BigMAC: Analysis tool to introspect and query Android security policies.,Prolog,https://github.com/FICS/BigMAC,22.24 MB
103,owl-verbalizer,40,8,40,10,18/09/2013,01/10/2023,2.63 MB,OWL verbalizer: making machine-readable knowledge also human-readable,Prolog,https://github.com/Kaljurand/owl-verbalizer,2.63 MB
104,letswicrypt,39,3,39,1,06/05/2016,11/02/2018,27.00 KB,Prolog HTTPS Servers,Prolog,https://github.com/triska/letswicrypt,27.00 KB
105,Bridges-Puzzle-Solver,39,0,39,0,16/10/2024,13/09/2025,31.00 KB,,Prolog,https://github.com/KevenJAntenor/Bridges-Puzzle-Solver,31.00 KB
106,Motorized-Fader-as-DAW-Mixer-Controller-BOARD-DESIGN-,39,5,39,0,18/12/2020,18/12/2020,60.00 KB,,Prolog,https://github.com/fcampanini/Motorized-Fader-as-DAW-Mixer-Controller-BOARD-DESIGN-,60.00 KB
107,Prolog-Graphplan,38,3,38,2,26/09/2011,25/01/2015,152.00 KB,"The Graphplan algorithm is an automatic planning algorithm that can compute, given a set of rules, a plan of action to go from an initial state to a final state.  This project provides an open source (GPL v3) implementation of this planner in Prolog.",Prolog,https://github.com/Mortimerp9/Prolog-Graphplan,152.00 KB
108,CCS,38,17,38,22,12/10/2015,26/02/2026,995.65 MB,"Programming languages: MiniZinc, Prolog, Eclipse_CP, Picat, Haskell, C++, C, bash etc",Prolog,https://github.com/claudiosa/CCS,995.65 MB
109,openPSU,37,20,37,1,24/12/2014,10/11/2021,4.43 MB,An open source linear power supply unit for hobbyists and professionals,Prolog,https://github.com/mrkindustries/openPSU,4.43 MB
110,aop,37,13,37,1,30/11/2016,28/08/2019,79.00 KB,Art of Prolog Code,Prolog,https://github.com/npe9/aop,79.00 KB
111,SHAP_FOLD,37,9,37,0,07/06/2019,28/03/2020,7.48 MB,(Explainable AI) - Learning  Non-Monotonic Logic Programs From Statistical Models Using High-Utility Itemset Mining,Prolog,https://github.com/fxs130430/SHAP_FOLD,7.48 MB
112,LIT-Eagle,37,60,37,0,13/07/2012,16/01/2013,11.71 MB,holds all eagle files - projects and libraries,Prolog,https://github.com/kernd/LIT-Eagle,11.71 MB
113,Embedded_Hardware,36,8,36,1,22/01/2014,01/04/2019,5.98 MB,"Eagle files, gerbers, BOMs, etc",Prolog,https://github.com/The-Public-Radio/Embedded_Hardware,5.98 MB
114,MCSLI,36,11,36,1,03/12/2014,19/01/2015,91.29 MB,A simple minecraft server installer for Linux,Prolog,https://github.com/jbschooley/MCSLI,91.29 MB
115,CTFWriteups,35,2,35,0,01/06/2019,22/09/2024,694.14 MB,my writeups (mainly pwnable),Prolog,https://github.com/shift-crops/CTFWriteups,694.14 MB
116,enunciados-miercoles-noche,35,32,35,0,01/02/2019,26/02/2026,39.51 MB,"Repositorio donde guardaremos las cosas que necesitemos para la cursada del miércoles a la noche, curso original",Prolog,https://github.com/pdep-utn/enunciados-miercoles-noche,39.51 MB
117,MPU-6050_Breakout,35,19,35,0,12/06/2013,27/06/2025,339.00 KB,"MPU-6050 TriAxis Accelerometer and Gyroscope, available from SparkFun Electronics",Prolog,https://github.com/sparkfun/MPU-6050_Breakout,339.00 KB
118,swipldcgtut,35,9,35,16,30/08/2012,08/02/2021,87.00 KB,A tutorial for DCG's in swi-Prolog,Prolog,https://github.com/Anniepoo/swipldcgtut,87.00 KB
119,sCASP,34,7,34,8,19/09/2022,30/06/2025,3.74 MB,Top-down interpreter for ASP programs with Constraints,Prolog,https://github.com/SWI-Prolog/sCASP,3.74 MB
120,TypesAndProofs,34,4,34,1,28/04/2018,02/02/2026,4.29 MB,Type inference algorithms and intuitionistic propositional theorem provers solving type inhabitation problems,Prolog,https://github.com/ptarau/TypesAndProofs,4.29 MB
121,prolog-isolation-checker,34,0,34,2,11/04/2021,11/04/2021,6.00 KB,An encoding of the UK's self-isolation rules in Prolog,Prolog,https://github.com/jamespwilliams/prolog-isolation-checker,6.00 KB
122,lefdef_util,33,7,33,1,16/10/2018,15/08/2019,34.47 MB,A LEF/DEF Utility.,Prolog,https://github.com/jinwookjungs/lefdef_util,34.47 MB
123,doclog,33,4,33,14,18/09/2022,05/01/2026,60.00 KB,DocLog builds documentation from source code in Prolog,Prolog,https://github.com/aarroyoc/doclog,60.00 KB
124,ytuce-files,33,17,33,0,17/11/2018,06/04/2019,1.81 GB,https://www.ce.yildiz.edu.tr/ sitesindeki bütün hocalarin dosyalari,Prolog,https://github.com/ytuozguryazilim/ytuce-files,1.81 GB
125,irssi-powerline,33,0,33,6,23/04/2014,06/06/2017,242.00 KB,Powerline theme for IRSSI,Prolog,https://github.com/darac/irssi-powerline,242.00 KB
126,Prolog,33,15,33,0,05/02/2013,23/04/2013,149.00 KB,Example Problems and Assignments for Prolog,Prolog,https://github.com/Duke-PL-Course/Prolog,149.00 KB
127,packages-semweb,33,16,33,26,25/04/2014,22/02/2026,8.14 MB,The SWI-Prolog RDF store,Prolog,https://github.com/SWI-Prolog/packages-semweb,8.14 MB
128,MobilECG-II,33,126,33,0,03/01/2015,05/10/2014,34.27 MB,Open source ECG holter,Prolog,https://github.com/openmeddev/MobilECG-II,34.27 MB
129,prolog,32,46,32,8,04/10/2016,15/02/2026,881.00 KB,Exercism exercises in Prolog.,Prolog,https://github.com/exercism/prolog,881.00 KB
130,NephroDoctor,32,2,32,0,18/05/2018,11/07/2018,22.00 KB, NephroDoctor: A simple Medical Expert System written in Prolog,Prolog,https://github.com/nicoladileo/NephroDoctor,22.00 KB
131,simple-template,32,9,32,3,26/11/2013,14/03/2020,82.00 KB,Text templating processor for SWI-Prolog.,Prolog,https://github.com/rla/simple-template,82.00 KB
132,nus-cpu,32,3,32,0,13/12/2016,14/12/2020,68.14 MB,This tends to re-create Nintendo 64 schematics and lay out a board suitable for portable version,Prolog,https://github.com/dmkfasi/nus-cpu,68.14 MB
133,financial-planning,31,5,31,0,30/07/2017,26/07/2025,8.08 MB,Your AI-Powered Personal Finance Assistant,Prolog,https://github.com/aindilis/financial-planning,8.08 MB
134,typed-prolog,31,3,31,12,14/03/2015,18/10/2017,188.00 KB,"A basic type system on top of Prolog, along with higher-order clauses.  Translates to normal Prolog.",Prolog,https://github.com/kyledewey/typed-prolog,188.00 KB
135,code,31,1,31,0,03/08/2022,11/03/2023,10.22 MB,,Prolog,https://github.com/prologbyexample/code,10.22 MB
136,Clex,31,7,31,0,03/10/2013,05/11/2018,632.00 KB,"Large lexicon for APE (~100,000 entries)",Prolog,https://github.com/Attempto/Clex,632.00 KB
137,simsttab,30,12,30,3,27/10/2014,12/07/2024,36.00 KB,Simple timetabling engine for schools,Prolog,https://github.com/triska/simsttab,36.00 KB
138,httppl,30,5,30,0,12/11/2016,22/11/2016,1.00 KB,A simple http server written in Prolog,Prolog,https://github.com/jamesbvaughan/httppl,1.00 KB
139,wordnet-prolog,30,8,30,2,05/07/2017,28/01/2026,121.84 MB,Prolog versions of the WordNet databases,Prolog,https://github.com/ekaf/wordnet-prolog,121.84 MB
140,precautionary,29,5,29,3,12/05/2021,01/02/2022,43.75 MB,"Patient-centered safety diagnostics for oncology dose-escalation trials, examining design safety in light of inter-individual variation in PKPD.",Prolog,https://github.com/dcnorris/precautionary,43.75 MB
141,PRESS,29,7,29,1,02/09/2016,02/09/2016,335.00 KB,PRolog Equation Solving System,Prolog,https://github.com/maths/PRESS,335.00 KB
142,artemis-hardware,28,9,28,1,04/08/2020,17/04/2024,111.93 MB,"Hardware design resources for the Artemis Kit, an affordable 1U CubeSat that encompasses all the essential subsystems of a fully operational passive small satellite, commonly known as a smallsat.",Prolog,https://github.com/hsfl/artemis-hardware,111.93 MB
143,Jds-040-Usb-C,28,0,28,3,02/08/2023,07/04/2025,5.13 MB,Custom pcb to replace Dualshock 4's micro b  port with usb c (PD compatible),Prolog,https://github.com/DoganM95/Jds-040-Usb-C,5.13 MB
144,prologmud,28,6,28,0,25/02/2017,06/02/2022,428.00 KB,MUD Server written in Prolog using Forward chaining,Prolog,https://github.com/logicmoo/prologmud,428.00 KB
145,blipkit,28,3,28,6,13/05/2010,28/08/2016,12.18 MB,biological logic programming toolkit,Prolog,https://github.com/cmungall/blipkit,12.18 MB
146,stabilizer,27,3,27,9,14/09/2022,15/08/2023,29.54 MB,Stabilizer: Rigorous Performance Evaluation,Prolog,https://github.com/Dead2/stabilizer,29.54 MB
147,djota,27,2,27,2,05/01/2023,30/12/2025,89.00 KB,A Djot implementation in Prolog,Prolog,https://github.com/aarroyoc/djota,89.00 KB
148,NI404,27,1,27,3,21/01/2024,23/05/2025,123.71 MB,Sequencer / Synthesizer based on Teensy4.1,Prolog,https://github.com/Soundpauli/NI404,123.71 MB
149,prolog,27,7,27,4,18/04/2014,01/09/2019,9.99 MB,Prolog stuff,Prolog,https://github.com/samer--/prolog,9.99 MB
