Ranking,Project Name,Stars,Forks,Watchers,Open Issues,Created At,Last Commit,Size,Description,Language,Repo URL,Size
94,blueprint-css,5301,586,5301,10,07/08/2008,27/06/2016,10.55 MB,A CSS framework that aims to cut down on your CSS development time,CSS,https://github.com/joshuaclayton/blueprint-css,10.55 MB
95,synthwave-vscode,5289,1191,5289,138,29/04/2019,17/07/2025,1.61 MB,Synthwave inspired colour theme for VS Code 🌅🕶 ,CSS,https://github.com/robb0wen/synthwave-vscode,1.61 MB
96,sanitize.css,5286,305,5286,25,06/11/2012,11/09/2024,294.00 KB,A best-practices CSS foundation,CSS,https://github.com/csstools/sanitize.css,294.00 KB
97,sklearn-doc-zh,5235,1469,5235,10,27/09/2017,21/07/2023,61.75 MB,:book: [译] scikit-learn（sklearn） 中文文档,CSS,https://github.com/apachecn/sklearn-doc-zh,61.75 MB
98,mvvm,5196,1239,5196,12,10/08/2016,08/03/2023,89.00 KB,剖析vue实现原理，自己动手实现mvvm,CSS,https://github.com/DMQ/mvvm,89.00 KB
99,youtube,5188,5507,5188,128,14/01/2021,30/05/2024,110.61 MB,,CSS,https://github.com/safak/youtube,110.61 MB
100,popcorn-app,5167,1646,5167,180,19/02/2014,01/10/2020,120.54 MB,An experiment using the peerflix module of nodejs and connecting a bunch of APIs.,CSS,https://github.com/popcorn-time/popcorn-app,120.54 MB
101,react-projects,5159,3977,5159,67,27/09/2020,24/07/2024,2.86 MB,,CSS,https://github.com/john-smilga/react-projects,2.86 MB
102,Fira,5155,306,5155,101,23/09/2013,16/12/2020,595.25 MB,"Mozilla's new typeface, used in Firefox OS",CSS,https://github.com/mozilla/Fira,595.25 MB
103,hass-config,5151,679,5151,5,11/01/2020,13/08/2024,51.64 MB,✨ A different take on designing a Lovelace UI (Dashboard),CSS,https://github.com/matt8707/hass-config,51.64 MB
104,css-animation-101,5073,229,5073,2,24/11/2018,18/01/2024,18.35 MB,Learn how to bring animation to your web projects,CSS,https://github.com/cssanimation/css-animation-101,18.35 MB
105,balloon.css,5025,442,5025,23,01/03/2016,08/07/2023,1.16 MB,Simple tooltips made of pure CSS,CSS,https://github.com/kazzkiq/balloon.css,1.16 MB
106,cssnano,4961,323,4961,102,14/04/2015,06/03/2026,34.38 MB,"A modular minifier, built on top of the PostCSS ecosystem.",CSS,https://github.com/cssnano/cssnano,34.38 MB
107,north,4817,282,4817,28,08/11/2013,07/01/2016,2.68 MB,Design and development standards to align and guide your project.,CSS,https://github.com/north/north,2.68 MB
108,abrash-black-book,4796,364,4796,4,04/01/2014,20/06/2023,12.70 MB,Markdown source for Michael Abrash's Graphics Programming Black Book,CSS,https://github.com/jagregory/abrash-black-book,12.70 MB
109,obsidian-minimal,4780,228,4780,156,26/07/2020,28/02/2026,57.72 MB,A distraction-free and highly customizable theme for Obsidian.,CSS,https://github.com/kepano/obsidian-minimal,57.72 MB
110,bearblog,4780,153,4780,51,24/05/2020,12/03/2026,7.70 MB,"Free, no-nonsense, super fast blogging.",CSS,https://github.com/HermanMartinus/bearblog,7.70 MB
111,lollms-webui,4773,579,4773,173,06/04/2023,10/03/2026,207.91 MB,Lord of Large Language and Multi modal Systems Web User Interface,CSS,https://github.com/ParisNeo/lollms-webui,207.91 MB
112,transmission-web-control,4765,782,4765,205,10/10/2014,01/06/2025,26.89 MB,一个 Transmission 浏览器管理界面。Transmission Web Control is a custom web UI. （该项目不再维护。）,CSS,https://github.com/ronggang/transmission-web-control,26.89 MB
113,advanced-css-course,4739,5257,4739,51,23/10/2017,11/06/2024,73.04 MB,"Starter files, final projects and FAQ for my Advanced CSS course",CSS,https://github.com/jonasschmedtmann/advanced-css-course,73.04 MB
114,SocialFish,4687,1423,4687,6,29/01/2018,29/10/2024,14.76 MB,Phishing Tool & Information Collector ,CSS,https://github.com/UndeadSec/SocialFish,14.76 MB
115,simpsons-in-css,4601,628,4601,51,03/05/2014,11/03/2021,116.00 KB,Simpsons characters in CSS,CSS,https://github.com/pattle/simpsons-in-css,116.00 KB
116,retinajs,4392,596,4392,45,04/04/2012,14/03/2020,2.66 MB,"JavaScript, SCSS, Sass, Less, and Stylus helpers for rendering high-resolution image variants",CSS,https://github.com/strues/retinajs,2.66 MB
117,smoothState.js,4392,486,4392,127,11/07/2014,23/11/2021,1.08 MB,Unobtrusive page transitions with jQuery.,CSS,https://github.com/miguel-perez/smoothState.js,1.08 MB
118,firefox-csshacks,4359,363,4359,145,21/10/2018,10/03/2026,935.00 KB,Collection of userstyles affecting the browser,CSS,https://github.com/MrOtherGuy/firefox-csshacks,935.00 KB
119,macOS_Big_Sur_icons_replacements,4291,229,4291,629,09/07/2020,17/02/2026,1.55 GB,Replacement icons for popular apps in the style of macOS Big Sur,CSS,https://github.com/elrumo/macOS_Big_Sur_icons_replacements,1.55 GB
120,assemble,4272,277,4272,28,22/09/2012,20/02/2022,12.74 MB,"Get the rocks out of your socks! Assemble makes you fast at web development! Used by thousands of projects for rapid prototyping, themes, scaffolds, boilerplates, e-books, UI components, API documentation, blogs, building websites/static site generator, an alternative to Jekyll for gh-pages and more! Gulp- and grunt-friendly.  ",CSS,https://github.com/assemble/assemble,12.74 MB
121,oat,4270,197,4270,12,15/01/2026,08/03/2026,314.00 KB,"Ultra-lightweight, zero dependency, semantic HTML, CSS, JS UI library. ~8KB min+gz.",CSS,https://github.com/knadh/oat,314.00 KB
122,LapisCV,4244,271,4244,10,05/03/2024,03/02/2026,105.18 MB,📄 Easily create your resume with Markdown on VSCode / Typora / Obsidian,CSS,https://github.com/BingyanStudio/LapisCV,105.18 MB
123,AlgoWiki,4232,1156,4232,111,27/11/2014,15/08/2025,178.23 MB,Repository which contains links and resources on different topics of Computer Science.,CSS,https://github.com/vicky002/AlgoWiki,178.23 MB
124,css_tricks,4118,412,4118,77,17/09/2018,05/12/2023,28.74 MB,Some CSS tricks - 一些 CSS 常用样式,CSS,https://github.com/QiShaoXuan/css_tricks,28.74 MB
125,hexo-theme-material,4102,546,4102,104,01/09/2016,18/05/2022,11.56 MB,Material Design theme for hexo.,CSS,https://github.com/iblh/hexo-theme-material,11.56 MB
126,960-Grid-System,4092,508,4092,0,19/12/2009,01/08/2020,3.55 MB,The 960 Grid System is an effort to streamline web development workflow.,CSS,https://github.com/nathansmith/960-Grid-System,3.55 MB
127,helios,4084,322,4084,2,02/04/2013,30/09/2015,1.09 MB,An extensible open-source mobile backend framework,CSS,https://github.com/helios-framework/helios,1.09 MB
128,instagram.css,4022,242,4022,20,20/11/2017,15/01/2023,463.00 KB,Instagram.css - Complete set of Instagram filters in pure CSS,CSS,https://github.com/picturepan2/instagram.css,463.00 KB
129,python,3981,1401,3981,6,06/09/2012,04/03/2026,13.83 MB,python is all you need !,CSS,https://github.com/flypythoncom/python,13.83 MB
130,hugo-book,3972,1312,3972,26,05/09/2018,08/01/2026,10.51 MB,Hugo documentation theme as simple as plain book,CSS,https://github.com/alex-shpak/hugo-book,10.51 MB
131,devices.css,3971,604,3971,17,23/03/2014,10/01/2023,208.00 KB,Pure CSS phones and tablets,CSS,https://github.com/marvelapp/devices.css,208.00 KB
132,javascript-basic-projects,3921,3959,3921,52,18/11/2019,11/08/2024,13.16 MB,,CSS,https://github.com/john-smilga/javascript-basic-projects,13.16 MB
133,document-library,3898,615,3898,0,20/08/2018,09/04/2024,428.21 MB,"jsliang 的文档库. 里面包含了个人撰写的所有前端文章，例如 Vue、React,、ECharts、微信小程序、算法、数据结构等……",CSS,https://github.com/LiangJunrong/document-library,428.21 MB
134,picnic,3891,227,3891,16,03/09/2014,03/10/2024,2.86 MB,:handbag: A beautiful CSS library to kickstart your projects,CSS,https://github.com/franciscop/picnic,2.86 MB
135,hyde,3868,4025,3868,46,07/02/2013,03/07/2024,113.00 KB,A brazen two-column theme for Jekyll.,CSS,https://github.com/poole/hyde,113.00 KB
136,firefox-gnome-theme,3848,163,3848,39,02/06/2019,09/03/2026,9.37 MB,A GNOME👣 theme for Firefox🔥,CSS,https://github.com/rafaelmardojai/firefox-gnome-theme,9.37 MB
137,project_modern_ui_ux_gpt3,3846,867,3846,25,23/10/2021,20/05/2024,21.20 MB,Master the creation of Modern UX/UI Websites,CSS,https://github.com/adrianhajdin/project_modern_ui_ux_gpt3,21.20 MB
138,hands-on-ml-zh,3845,1535,3845,19,08/04/2018,09/08/2021,42.55 MB,:book: [译] Sklearn 与 TensorFlow 机器学习实用指南【版权问题，网站已下线！！】,CSS,https://github.com/apachecn/hands-on-ml-zh,42.55 MB
139,megaboilerplate,3811,249,3811,79,26/11/2015,22/07/2022,13.20 MB,"Handcrafted starter projects, optimized for simplicity and ease of use.",CSS,https://github.com/sahat/megaboilerplate,13.20 MB
140,animsition,3810,765,3810,79,30/11/2013,19/11/2019,1.15 MB,A simple and easy jQuery plugin for CSS animated page transitions.,CSS,https://github.com/blivesta/animsition,1.15 MB
141,inuit.css,3809,407,3809,23,26/04/2011,28/06/2016,1.58 MB,"Powerful, scalable, Sass-based, BEM, OOCSS framework.",CSS,https://github.com/csswizardry/inuit.css,1.58 MB
142,Orchis-theme,3801,249,3801,240,07/02/2020,22/11/2025,114.23 MB,Orchis is a [Material Design](https://material.io) theme for GNOME/GTK based desktop environments.,CSS,https://github.com/vinceliuice/Orchis-theme,114.23 MB
143,Practical-Cryptography-for-Developers-Book,3778,463,3778,60,25/10/2018,07/06/2024,5.09 MB,"Practical Cryptography for Developers: Hashes, MAC, Key Derivation, DHKE, Symmetric and Asymmetric Ciphers, Public Key Cryptosystems, RSA, Elliptic Curves, ECC, secp256k1, ECDH, ECIES, Digital Signatures, ECDSA, EdDSA",CSS,https://github.com/nakov/Practical-Cryptography-for-Developers-Book,5.09 MB
