Ranking,Project Name,Stars,Forks,Watchers,Open Issues,Created At,Last Commit,Size,Description,Language,Repo URL,Size
65,dein.vim,3419,191,3419,2,01/01/2016,13/09/2025,1.44 MB,:zap: Dark powered Vim/Neovim plugin manager,Vim Script,https://github.com/Shougo/dein.vim,1.44 MB
66,vim-lsp,3414,326,3414,76,06/11/2016,02/09/2026,1.88 MB,async language server protocol plugin for vim and neovim,Vim Script,https://github.com/prabirshrestha/vim-lsp,1.88 MB
67,supertab,3196,216,3196,43,11/06/2010,26/04/2025,193.00 KB,Perform all your vim insert mode completions with Tab,Vim Script,https://github.com/ervandew/supertab,193.00 KB
68,editorconfig-vim,3166,143,3166,43,13/10/2011,16/03/2026,2.15 MB,EditorConfig plugin for Vim,Vim Script,https://github.com/editorconfig/editorconfig-vim,2.15 MB
69,vim-test,3165,410,3165,107,15/12/2014,02/06/2026,1.96 MB,Run your tests at the speed of thought,Vim Script,https://github.com/vim-test/vim-test,1.96 MB
70,ack.vim,3076,387,3076,85,20/01/2009,12/03/2024,165.00 KB,Vim plugin for the Perl module / CLI script 'ack',Vim script,https://github.com/mileszs/ack.vim,165.00 KB
71,codi.vim,3063,83,3063,39,07/08/2016,28/02/2023,1.66 MB,:notebook_with_decorative_cover: The interactive scratchpad for hackers.,Vim Script,https://github.com/metakirby5/codi.vim,1.66 MB
72,vim-abolish,2958,96,2958,38,02/08/2008,07/08/2024,65.00 KB,abolish.vim: Work with several variants of a word at once,Vim Script,https://github.com/tpope/vim-abolish,65.00 KB
73,CoVim,2920,89,2920,14,05/05/2013,23/12/2017,82.00 KB,Collaborative Editing for Vim,Vim script,https://github.com/FredKSchott/CoVim,82.00 KB
74,awesome-vim-colorschemes,2916,180,2916,19,08/08/2015,28/05/2024,1.15 MB,"Collection of awesome color schemes for Neo/vim, merged for quick use.",Vim Script,https://github.com/rafi/awesome-vim-colorschemes,1.15 MB
75,space-vim,2851,247,2851,21,23/10/2016,14/11/2024,20.65 MB,:four_leaf_clover: Lean & mean spacemacs-ish Vim distribution,Vim Script,https://github.com/liuchengxu/space-vim,20.65 MB
76,vim-powerline,2848,365,2848,46,18/11/2011,22/01/2013,2.13 MB,Moved to powerline/powerline.,VimL,https://github.com/Lokaltog/vim-powerline,2.13 MB
77,papercolor-theme,2842,245,2842,50,24/01/2015,26/07/2024,398.00 KB,:art: Light & Dark Vim color schemes inspired by Google's Material Design,Vim Script,https://github.com/NLKNguyen/papercolor-theme,398.00 KB
78,unite.vim,2830,220,2830,1,17/07/2010,18/05/2023,11.39 MB,:dragon: Unite and create user interfaces,Vim Script,https://github.com/Shougo/unite.vim,11.39 MB
79,vim-instant-markdown,2752,245,2752,3,10/02/2012,23/07/2026,164.00 KB,Instant Markdown previews from Vim,Vim Script,https://github.com/instant-markdown/vim-instant-markdown,164.00 KB
80,vim-dispatch,2738,138,2738,49,01/04/2013,02/09/2024,376.00 KB,dispatch.vim: Asynchronous build and test dispatcher,Vim Script,https://github.com/tpope/vim-dispatch,376.00 KB
81,vim-signify,2728,113,2728,13,05/03/2013,12/03/2026,1.60 MB,:heavy_plus_sign: Show a diff using Vim its sign column.,Vim Script,https://github.com/mhinz/vim-signify,1.60 MB
82,neocomplete.vim,2722,203,2722,1,13/05/2013,18/05/2023,1.66 MB,Next generation completion framework after neocomplcache,Vim Script,https://github.com/Shougo/neocomplete.vim,1.66 MB
83,vim-repeat,2717,85,2717,30,13/12/2009,08/07/2024,36.00 KB,"repeat.vim: enable repeating supported plugin maps with "".""",Vim Script,https://github.com/tpope/vim-repeat,36.00 KB
84,neomake,2665,357,2665,202,12/11/2014,05/04/2024,5.17 MB,Asynchronous linting and make framework for Neovim/Vim,Vim Script,https://github.com/neomake/neomake,5.17 MB
85,tabular,2660,163,2660,30,03/03/2009,03/07/2024,62.00 KB,Vim script for text filtering and alignment,Vim Script,https://github.com/godlygeek/tabular,62.00 KB
86,vim-floaterm,2660,96,2660,27,04/08/2019,29/08/2026,725.00 KB,:computer: Terminal manager for (neo)vim,Vim Script,https://github.com/voldikss/vim-floaterm,725.00 KB
87,vim-indent-guides,2654,166,2654,46,05/12/2010,14/06/2023,150.00 KB,A Vim plugin for visually displaying indent levels in code,Vim Script,https://github.com/preservim/vim-indent-guides,150.00 KB
88,flatland,2651,171,2651,43,30/11/2012,21/03/2019,1.55 MB,Flatland is a simple theme and accompanying color scheme for Sublime Text 2.,Vim script,https://github.com/thinkpixellab/flatland,1.55 MB
89,gruvbox-material,2643,189,2643,8,20/07/2019,15/04/2026,833.00 KB,Gruvbox with Material Palette,Vim Script,https://github.com/sainnhe/gruvbox-material,833.00 KB
90,targets.vim,2642,56,2642,58,31/01/2014,10/07/2024,884.00 KB,Vim plugin that provides additional text objects,Vim Script,https://github.com/wellle/targets.vim,884.00 KB
91,vim,2581,278,2581,40,23/11/2016,20/04/2024,4.27 MB,"An arctic, north-bluish clean and elegant Vim theme.",Vim Script,https://github.com/nordtheme/vim,4.27 MB
92,limelight.vim,2451,58,2451,25,01/07/2014,09/03/2026,32.00 KB,:flashlight: All the world's indeed a stage and we are merely players,Vim Script,https://github.com/junegunn/limelight.vim,32.00 KB
