Ranking,Project Name,Stars,Forks,Watchers,Open Issues,Created At,Last Commit,Size,Description,Language,Repo URL,Size
314,raft,432,26,432,8,04/02/2018,13/10/2019,188.00 KB,An Elixir implementation of the raft consensus protocol,Elixir,https://github.com/elixir-toniq/raft,188.00 KB
315,exfmt,430,20,430,0,24/01/2017,20/07/2019,350.00 KB,🌸 An opinionated Elixir source code formatter,Elixir,https://github.com/lpil/exfmt,350.00 KB
316,xandra,427,59,427,6,19/05/2016,03/02/2026,1.05 MB,"Fast, simple, and robust Cassandra/ScyllaDB driver for Elixir.",Elixir,https://github.com/whatyouhide/xandra,1.05 MB
317,transit-lang-cmp,426,27,426,26,01/10/2022,20/11/2023,175.00 KB,Programming language comparison by reimplementing the same transit data app,Elixir,https://github.com/losvedir/transit-lang-cmp,175.00 KB
318,tirexs,426,90,426,30,14/02/2013,10/01/2022,663.00 KB,An Elixir flavored HTTP client and DSL library for Elasticsearch,Elixir,https://github.com/Zatvobor/tirexs,663.00 KB
319,polymorphic_embed,423,84,423,22,28/05/2020,06/01/2026,334.00 KB,Polymorphic embeds in Ecto,Elixir,https://github.com/mathieuprog/polymorphic_embed,334.00 KB
320,elasticsearch-elixir,422,73,422,21,31/10/2017,17/10/2023,286.00 KB,No-nonsense Elasticsearch library for Elixir,Elixir,https://github.com/danielberkompas/elasticsearch-elixir,286.00 KB
321,flowex,421,15,421,2,26/12/2016,18/11/2021,398.00 KB,Flow-Based Programming framework for Elixir,Elixir,https://github.com/antonmi/flowex,398.00 KB
322,prometheus.ex,421,69,421,14,16/05/2016,10/02/2026,217.00 KB,Prometheus.io Elixir client,Elixir,https://github.com/prometheus-erl/prometheus.ex,217.00 KB
323,req_llm,420,104,420,55,05/09/2025,24/02/2026,13.75 MB,Req plugin to query AI providers,Elixir,https://github.com/agentjido/req_llm,13.75 MB
324,terraform,420,13,420,2,08/08/2016,25/02/2021,20.00 KB,A simple plug for incrementally transforming an API into Phoenix. Check out the blog post:,Elixir,https://github.com/poteto/terraform,20.00 KB
325,phoenix-liveview-counter-tutorial,419,43,419,4,05/06/2019,23/02/2026,1.19 MB,🤯  beginners tutorial building a real time counter in Phoenix 1.7.14 + LiveView 1.0 ⚡️ Learn the fundamentals from first principals so you can make something amazing! 🚀,Elixir,https://github.com/dwyl/phoenix-liveview-counter-tutorial,1.19 MB
326,operately,419,50,419,142,28/02/2023,27/02/2026,54.30 MB,The open source company operating system.,Elixir,https://github.com/operately/operately,54.30 MB
327,bonny,419,31,419,28,11/12/2018,24/11/2025,1.23 MB,The Elixir based Kubernetes Development Framework,Elixir,https://github.com/coryodaniel/bonny,1.23 MB
328,todo_trek,418,71,418,10,29/03/2023,03/07/2024,372.00 KB,,Elixir,https://github.com/chrismccord/todo_trek,372.00 KB
329,niex,418,14,418,2,18/12/2020,06/02/2021,2.76 MB,Niex is an interactive Elixir code notebook built with Phoenix LiveView.,Elixir,https://github.com/jonklein/niex,2.76 MB
330,trot,417,29,417,15,13/05/2015,09/09/2019,122.00 KB,An Elixir web micro-framework.,Elixir,https://github.com/hexedpackets/trot,122.00 KB
331,extwitter,410,126,410,22,05/03/2014,25/12/2024,589.00 KB,Twitter client library for elixir. ,Elixir,https://github.com/parroty/extwitter,589.00 KB
332,bloom,410,18,410,7,28/04/2024,02/01/2025,4.43 MB,The opinionated extension to Phoenix core_components,Elixir,https://github.com/chrisgreg/bloom,4.43 MB
333,neodgm,407,20,407,8,21/02/2017,03/05/2024,658.00 KB,Modern TrueType font based on an old-but-good Korean bitmap font.,Elixir,https://github.com/neodgm/neodgm,658.00 KB
334,ex_debug_toolbar,406,11,406,6,05/05/2017,09/06/2024,8.10 MB,A debug web toolbar for Phoenix projects to display all sorts of information about request,Elixir,https://github.com/kagux/ex_debug_toolbar,8.10 MB
335,raxx,406,28,406,8,11/06/2016,05/11/2020,840.00 KB,"Interface for HTTP webservers, frameworks and clients",Elixir,https://github.com/CrowdHailer/raxx,840.00 KB
336,programming_elixir,404,68,404,2,30/08/2014,18/03/2018,207.00 KB,Elixir的入门（语言层面）知识,Elixir,https://github.com/straightdave/programming_elixir,207.00 KB
337,cors_plug,404,77,404,10,06/10/2014,11/11/2023,214.00 KB,An Elixir Plug to add CORS.,Elixir,https://github.com/mschae/cors_plug,214.00 KB
338,atom-elixir,404,27,404,40,12/02/2016,02/07/2017,1.93 MB,An Atom package for Elixir,Elixir,https://github.com/msaraiva/atom-elixir,1.93 MB
339,phauxth,403,21,403,5,10/04/2017,20/01/2022,2.32 MB,"Not actively maintained - Authentication library for Phoenix, and other Plug-based, web applications",Elixir,https://github.com/riverrun/phauxth,2.32 MB
340,decorator,402,21,402,13,20/10/2016,09/02/2024,86.00 KB,Function decorators for Elixir,Elixir,https://github.com/arjan/decorator,86.00 KB
341,coincoin,402,54,402,5,21/06/2017,15/02/2018,13.85 MB,Blockchain based cryptocurrency proof-of-concept built with Elixir. Feedback welcome,Elixir,https://github.com/robinmonjo/coincoin,13.85 MB
342,nerves_examples,402,119,402,6,20/12/2015,27/02/2026,10.73 MB,Small example programs using Nerves,Elixir,https://github.com/nerves-project/nerves_examples,10.73 MB
343,peerage,399,20,399,3,23/10/2016,19/01/2020,42.00 KB,"Easy Elixir clusters, pluggable discovery. DNS-based (Kubernetes, Weave), UDP multicast, others.",Elixir,https://github.com/mrluc/peerage,42.00 KB
344,elixir-style-guide,398,21,398,0,11/12/2015,01/09/2017,23.00 KB,"Style Guide for the Elixir language, implemented by Credo",Elixir,https://github.com/rrrene/elixir-style-guide,23.00 KB
345,bootleg,397,24,397,16,02/02/2017,11/02/2026,15.74 MB,Simple deployment and server automation for Elixir.,Elixir,https://github.com/labzero/bootleg,15.74 MB
346,simple_bayes,395,24,395,1,14/07/2016,25/09/2017,100.00 KB,A Naive Bayes machine learning implementation in Elixir.,Elixir,https://github.com/fredwu/simple_bayes,100.00 KB
347,obelisk,394,32,394,29,01/07/2014,21/08/2022,139.00 KB,Static Site Generator written in Elixir.,Elixir,https://github.com/BennyHallett/obelisk,139.00 KB
348,ethereumex,393,79,393,8,03/06/2017,03/02/2026,426.00 KB,Elixir JSON-RPC client for the Ethereum blockchain,Elixir,https://github.com/mana-ethereum/ethereumex,426.00 KB
349,ecto_psql_extras,392,35,392,0,03/08/2020,23/05/2025,978.00 KB,"Ecto PostgreSQL database performance insights. Locks, index usage, buffer cache hit ratios, vacuum stats and more.",Elixir,https://github.com/pawurb/ecto_psql_extras,978.00 KB
350,propcheck,391,44,391,15,16/07/2015,21/04/2025,865.00 KB,Property based Testing for Elixir (based upon PropEr),Elixir,https://github.com/alfert/propcheck,865.00 KB
351,doggo,391,11,391,16,27/09/2022,26/02/2026,5.43 MB,Headless UI components for Phoenix,Elixir,https://github.com/woylie/doggo,5.43 MB
352,shlinked,390,42,390,30,29/11/2020,22/04/2024,555.86 MB,An open-source satirical social network. shlinkedin.com,Elixir,https://github.com/cbh123/shlinked,555.86 MB
353,ex_json_schema,389,101,389,11,23/05/2015,16/12/2025,364.00 KB,An Elixir JSON Schema validator,Elixir,https://github.com/jonasschmidt/ex_json_schema,364.00 KB
354,inflex,385,79,385,12,09/12/2013,12/04/2024,114.00 KB,An Inflector library for Elixir,Elixir,https://github.com/nurugger07/inflex,114.00 KB
355,etso,384,37,384,10,25/04/2019,08/01/2026,136.00 KB,Ecto 3 adapter allowing use of Ecto schemas held in ETS tables,Elixir,https://github.com/evadne/etso,136.00 KB
356,cortex,384,17,384,10,14/04/2017,14/09/2022,93.00 KB,The intelligent coding assistant for Elixir,Elixir,https://github.com/urbint/cortex,93.00 KB
357,igniter,384,62,384,29,28/05/2024,24/02/2026,2.21 MB,A code generation and project patching framework.,Elixir,https://github.com/ash-project/igniter,2.21 MB
358,evision,382,25,382,17,15/11/2021,19/11/2025,5.61 MB,Evision: An OpenCV-Erlang/Elixir binding,Elixir,https://github.com/cocoa-xu/evision,5.61 MB
359,mongodb_ecto,381,126,381,22,25/05/2015,12/03/2025,602.00 KB,MongoDB adapter for Ecto,Elixir,https://github.com/elixir-mongo/mongodb_ecto,602.00 KB
360,nimble_pool,379,24,379,2,11/10/2019,05/09/2025,107.00 KB,A tiny resource-pool implementation for Elixir,Elixir,https://github.com/dashbitco/nimble_pool,107.00 KB
361,conform,378,61,378,14,11/05/2014,20/11/2019,58.54 MB,"Easy, powerful, and extendable configuration tooling for releases.",Elixir,https://github.com/bitwalker/conform,58.54 MB
362,slime,377,56,377,6,01/08/2015,08/06/2024,302.00 KB,"Minimalistic HTML templates for Elixir, inspired by Slim.",Elixir,https://github.com/slime-lang/slime,302.00 KB
363,the-little-elixir-otp-guidebook-code,376,68,376,10,11/02/2015,25/02/2020,12.49 MB,Code examples for The Little Elixir & OTP Guidebook,Elixir,https://github.com/benjamintanweihao/the-little-elixir-otp-guidebook-code,12.49 MB
364,docker-pleroma,376,85,376,22,25/08/2018,10/03/2025,33.00 KB,Docker image for the Pleroma federated social network,Elixir,https://github.com/angristan/docker-pleroma,33.00 KB
365,mdex,375,27,375,2,11/09/2023,24/02/2026,3.86 MB,"Markdown for Elixir. Fast, Extensible, Phoenix-native. AI-ready. Built on top of comrak, ammonia, and lumis.",Elixir,https://github.com/leandrocp/mdex,3.86 MB
366,sweet_xml,374,63,374,29,24/07/2014,16/01/2026,375.00 KB,,Elixir,https://github.com/kbrw/sweet_xml,375.00 KB
367,weber,374,33,374,10,07/09/2013,20/05/2016,1.03 MB,[WiP] Web framework for Elixir inspired by Rails [#WeberMVC at freenode],Elixir,https://github.com/elixir-web/weber,1.03 MB
368,params,373,50,373,7,24/01/2016,15/07/2025,104.00 KB,"Easy parameters validation/casting with Ecto.Schema, akin to Rails' strong parameters.",Elixir,https://github.com/vic/params,104.00 KB
369,delta-elixir,373,15,373,3,23/07/2021,28/11/2024,117.00 KB,"Elixir implementation of Delta, the JSON format for describing rich-text content and their changes",Elixir,https://github.com/slab/delta-elixir,117.00 KB
370,tictac,372,30,372,1,20/03/2021,01/11/2021,1.57 MB,"Demonstration of building a clustered, distributed, multi-player, turn-based game server written in Elixir.",Elixir,https://github.com/fly-apps/tictac,1.57 MB
371,reaxt,372,38,372,11,02/01/2015,13/01/2026,392.00 KB,Use React template into your Elixir application for server rendering,Elixir,https://github.com/kbrw/reaxt,392.00 KB
372,guardian_db,372,89,372,1,31/08/2015,12/08/2025,222.00 KB,Guardian DB integration for tracking tokens and ensuring logout cannot be replayed.,Elixir,https://github.com/ueberauth/guardian_db,222.00 KB
373,ex_audit,371,113,371,23,18/10/2017,08/12/2023,141.00 KB,Ecto auditing library that transparently tracks changes and can revert them.,Elixir,https://github.com/ZennerIoT/ex_audit,141.00 KB
374,bureaucrat,371,77,371,6,10/08/2015,04/06/2025,432.00 KB,Generate Phoenix API documentation from tests,Elixir,https://github.com/api-hogs/bureaucrat,432.00 KB
375,opus,370,21,370,4,05/03/2018,03/08/2024,228.00 KB,A framework for pluggable business logic components,Elixir,https://github.com/zorbash/opus,228.00 KB
376,mix_audit,369,15,369,6,03/03/2020,23/02/2026,1.76 MB,🕵️‍♀️ MixAudit provides a mix deps.audit task to scan a project Mix dependencies for known Elixir security vulnerabilities,Elixir,https://github.com/mirego/mix_audit,1.76 MB
377,listudy,368,60,368,61,26/06/2020,24/02/2026,4.15 MB,Listudy - chess training server,Elixir,https://github.com/ArneVogel/listudy,4.15 MB
378,vim-apm,368,22,368,7,19/07/2020,08/08/2025,2.37 MB,"Vim APM, Actions per minute, is the greatest plugin since vim-slicedbread",Elixir,https://github.com/ThePrimeagen/vim-apm,2.37 MB
379,phoenix-diff,367,23,367,31,08/10/2016,24/02/2026,9.24 MB,See the changes needed when upgrading an Elixir Phoenix application,Elixir,https://github.com/phoenix-diff/phoenix-diff,9.24 MB
380,elixir-uuid,367,85,367,24,06/06/2014,26/07/2024,92.00 KB,UUID generator and utilities for Elixir,Elixir,https://github.com/zyro/elixir-uuid,92.00 KB
381,Lynx,367,10,367,20,18/02/2023,26/02/2026,37.58 MB,"🐺 A Fast, Secure and Reliable Terraform Backend, Set up in Minutes.",Elixir,https://github.com/Clivern/Lynx,37.58 MB
382,component,366,19,366,6,28/04/2018,02/10/2022,1.07 MB,Experiment in moving towards higher-level Elixir components,Elixir,https://github.com/pragdave/component,1.07 MB
383,spawn,366,15,366,31,13/05/2022,24/02/2026,360.49 MB,Spawn - Actor Mesh,Elixir,https://github.com/eigr/spawn,360.49 MB
384,nadia,365,79,365,21,15/08/2015,29/03/2023,277.00 KB,Telegram Bot API Wrapper written in Elixir,Elixir,https://github.com/zhyu/nadia,277.00 KB
385,rauversion-phx,362,21,362,10,14/06/2022,09/01/2024,19.17 MB,Self hosted music industries built on Elixir Phoenix,Elixir,https://github.com/rauversion/rauversion-phx,19.17 MB
386,functional-programming,361,22,361,0,31/03/2016,13/06/2020,128.00 KB,Organize material to teach functional programming using Elixir,Elixir,https://github.com/kblake/functional-programming,128.00 KB
387,fsm,361,23,361,0,22/08/2013,04/02/2020,24.00 KB,Finite State Machine data structure,Elixir,https://github.com/sasa1977/fsm,24.00 KB
388,pathex,360,17,360,2,22/04/2020,16/08/2025,292.00 KB,Fastest tool to access data in Elixir,Elixir,https://github.com/hissssst/pathex,292.00 KB
389,conduit,360,71,360,17,05/06/2017,07/03/2021,268.00 KB,RealWorld example backend implementing the CQRS/ES pattern in Elixir and Phoenix,Elixir,https://github.com/slashdotdash/conduit,268.00 KB
390,redis,357,63,357,7,14/07/2013,30/01/2024,195.00 KB,Redis commands for Elixir,Elixir,https://github.com/artemeff/redis,195.00 KB
391,walex,355,22,355,7,06/12/2021,23/02/2026,636.00 KB,Postgres change events (CDC) in Elixir,Elixir,https://github.com/agoodway/walex,636.00 KB
392,openai.ex,348,74,348,11,03/04/2021,06/08/2024,119.00 KB,community-maintained OpenAI API Wrapper written in Elixir.,Elixir,https://github.com/mgallo/openai.ex,119.00 KB
393,ex_twilio,346,153,346,28,27/03/2015,28/04/2024,454.00 KB,Twilio API client for Elixir,Elixir,https://github.com/danielberkompas/ex_twilio,454.00 KB
394,db_connection,346,116,346,3,25/11/2015,10/02/2026,971.00 KB,Database connection behaviour,Elixir,https://github.com/elixir-ecto/db_connection,971.00 KB
395,a-little-elixir-goes-a-long-way,345,8,345,0,01/06/2015,14/01/2016,63.00 KB,The Little Schemer in Elixir.,Elixir,https://github.com/jwhiteman/a-little-elixir-goes-a-long-way,63.00 KB
396,spandex,345,53,345,19,18/06/2017,16/10/2023,448.00 KB,A platform agnostic tracing library,Elixir,https://github.com/spandex-project/spandex,448.00 KB
397,hermes-mcp,344,34,344,31,24/02/2025,01/12/2025,1.24 MB,Elixir Model Context Protocol (MCP) SDK,Elixir,https://github.com/cloudwalk/hermes-mcp,1.24 MB
398,pow_assent,343,53,343,31,27/07/2018,14/07/2024,846.00 KB,Multi-provider authentication for your Pow enabled app,Elixir,https://github.com/pow-auth/pow_assent,846.00 KB
399,mojito,342,33,342,4,05/03/2018,20/05/2022,2.18 MB,"An easy-to-use Elixir HTTP client, built on the low-level Mint library.",Elixir,https://github.com/appcues/mojito,2.18 MB
400,elixir-pdf-generator,341,73,341,28,26/09/2014,15/04/2023,302.00 KB,Create PDFs with wkhtmltopdf or puppeteer/chromium from Elixir.,Elixir,https://github.com/gutschilla/elixir-pdf-generator,302.00 KB
401,toniq,337,25,337,19,26/06/2015,12/09/2018,316.00 KB,Simple and reliable background job processing library for Elixir.,Elixir,https://github.com/joakimk/toniq,316.00 KB
402,progress_bar,337,20,337,4,19/09/2015,22/07/2025,107.00 KB,Command-line progress bars and spinners for Elixir.,Elixir,https://github.com/henrik/progress_bar,107.00 KB
403,algae,336,19,336,22,22/11/2015,22/10/2022,691.00 KB,Bootstrapped algebraic data types for Elixir,Elixir,https://github.com/witchcrafters/algae,691.00 KB
404,bytepack_archive,335,68,335,0,03/12/2020,03/12/2020,909.00 KB,Archive of bytepack.io,Elixir,https://github.com/dashbitco/bytepack_archive,909.00 KB
405,k8s,334,50,334,19,11/01/2019,26/01/2026,1.91 MB,Kubernetes API Client for Elixir,Elixir,https://github.com/coryodaniel/k8s,1.91 MB
406,neuron,334,36,334,5,28/05/2017,22/02/2023,178.00 KB,A GraphQL client for Elixir,Elixir,https://github.com/uesteibar/neuron,178.00 KB
407,elixir-scrape,334,41,334,5,29/06/2015,25/07/2020,948.00 KB,"Scrape any website, article or RSS/Atom Feed with ease!",Elixir,https://github.com/Anonyfox/elixir-scrape,948.00 KB
408,ExTracker,334,7,334,5,17/04/2025,26/02/2026,344.00 KB,Elixir-powered BitTorrent Tracker,Elixir,https://github.com/Dahrkael/ExTracker,344.00 KB
409,quotes,333,80,333,21,30/09/2019,27/01/2026,835.00 KB,💬  a curated list of quotes that inspire action + code that returns quotes by tag/author/etc. 💡 ,Elixir,https://github.com/dwyl/quotes,835.00 KB
410,annon.api,333,27,333,37,12/09/2016,14/10/2019,3.76 MB,Configurable API gateway that acts as a reverse proxy with a plugin system.,Elixir,https://github.com/Nebo15/annon.api,3.76 MB
411,mix_docker,332,50,332,14,04/10/2016,07/06/2018,59.00 KB,Put your Elixir app production release inside minimal docker image,Elixir,https://github.com/Recruitee/mix_docker,59.00 KB
412,ecto_sqlite3,332,54,332,15,17/03/2021,25/09/2025,2.90 MB, An Ecto SQLite3 adapter.,Elixir,https://github.com/elixir-sqlite/ecto_sqlite3,2.90 MB
413,instruments,328,39,328,2,08/11/2017,24/02/2026,116.00 KB,Simple and Fast metrics for Elixir,Elixir,https://github.com/discord/instruments,116.00 KB
414,oop,328,22,328,0,06/02/2016,22/06/2021,151.00 KB,OOP in Elixir!,Elixir,https://github.com/wojtekmach/oop,151.00 KB
415,nerves_livebook,327,49,327,11,14/04/2021,23/02/2026,4.44 MB,Develop on embedded devices with Livebook and Nerves,Elixir,https://github.com/nerves-livebook/nerves_livebook,4.44 MB
416,phoenix_live_reload,327,94,327,9,24/03/2015,08/12/2025,178.00 KB,Provides live-reload functionality for Phoenix,Elixir,https://github.com/phoenixframework/phoenix_live_reload,178.00 KB
417,elixir_sense,327,42,327,13,25/03/2018,15/12/2025,3.65 MB,"Provides context-aware information for code completion, documentation, go/jump to definition, signature info and more",Elixir,https://github.com/elixir-lsp/elixir_sense,3.65 MB
418,rabbitmq-message-deduplication,326,40,326,10,22/02/2018,19/02/2026,262.00 KB,RabbitMQ Plugin for filtering message duplicates,Elixir,https://github.com/noxdafox/rabbitmq-message-deduplication,262.00 KB
419,nectarcommerce,325,52,325,9,01/02/2016,09/02/2017,4.56 MB,Quest for customizable E-commerce - the Elixir way,Elixir,https://github.com/vinsol/nectarcommerce,4.56 MB
420,geo_postgis,324,76,324,10,15/07/2017,02/02/2026,283.00 KB,Postgrex Extension for PostGIS,Elixir,https://github.com/felt/geo_postgis,283.00 KB
421,elixir-pipes,324,22,324,5,09/12/2013,09/09/2018,26.00 KB,Macros for more flexible composition with the Elixir Pipe operator,Elixir,https://github.com/batate/elixir-pipes,26.00 KB
422,opencov,324,41,324,12,21/10/2015,23/02/2026,704.00 KB,Open source code coverage history webapp,Elixir,https://github.com/danhper/opencov,704.00 KB
423,ex_check,323,14,323,6,17/07/2019,21/07/2024,295.00 KB,One task to efficiently run all code analysis & testing tools in an Elixir project. Born out of 💜 to Elixir and pragmatism.,Elixir,https://github.com/karolsluszniak/ex_check,295.00 KB
424,Serum,323,29,323,15,31/07/2016,04/05/2024,1.71 MB,Static website generator for Elixir fans,Elixir,https://github.com/Dalgona/Serum,1.71 MB
425,meeseeks,323,26,323,4,17/02/2017,01/06/2025,370.00 KB,An Elixir library for parsing and extracting data from HTML and XML with CSS or XPath selectors.,Elixir,https://github.com/mischov/meeseeks,370.00 KB
426,tortoise,319,59,319,36,22/04/2018,17/04/2024,844.00 KB,A MQTT Client written in Elixir,Elixir,https://github.com/gausby/tortoise,844.00 KB
427,ewallet,319,73,319,116,09/01/2018,16/06/2021,45.54 MB,eWallet Backend for the OmiseGO SDKs.,Elixir,https://github.com/omgnetwork/ewallet,45.54 MB
428,goth,319,120,319,18,20/01/2016,20/12/2024,309.00 KB,Elixir package for Oauth authentication via Google Cloud APIs,Elixir,https://github.com/peburrows/goth,309.00 KB
429,tzdata,319,81,319,31,26/02/2015,06/03/2025,3.92 MB,tzdata for Elixir. Born from the Calendar library.,Elixir,https://github.com/lau/tzdata,3.92 MB
430,recode,317,23,317,11,01/11/2021,29/10/2025,738.00 KB,A linter with autocorrection and a refactoring tool.,Elixir,https://github.com/hrzndhrn/recode,738.00 KB
431,quark,317,15,317,8,31/12/2015,22/06/2022,307.00 KB,Common combinators for Elixir,Elixir,https://github.com/witchcrafters/quark,307.00 KB
432,textdb,317,14,317,18,18/07/2020,06/01/2023,700.00 KB,"The whole shaboodle for textdb, a simple data sharing service",Elixir,https://github.com/bontaq/textdb,700.00 KB
433,vutuv3,316,38,316,48,27/04/2016,06/01/2023,5.24 MB,"vutuv is a business network. Think of it as a fast, secure and less annoying open-source alternative for LinkedIn or XING.",Elixir,https://github.com/vutuv/vutuv3,5.24 MB
434,techschool.dev,314,33,314,6,30/11/2023,12/12/2025,1.74 MB,TechSchool is a curated list of free programming courses from YouTube,Elixir,https://github.com/danielbergholz/techschool.dev,1.74 MB
435,logger_file_backend,314,129,314,17,08/08/2014,09/08/2024,74.00 KB,,Elixir,https://github.com/onkel-dirtus/logger_file_backend,74.00 KB
436,excheck,314,26,314,9,11/11/2013,24/09/2018,88.00 KB,Property-based testing library for Elixir (QuickCheck style).,Elixir,https://github.com/parroty/excheck,88.00 KB
437,reverse_proxy_plug,314,71,314,11,01/08/2018,22/02/2026,456.00 KB,"🔛 an Elixir reverse proxy Plug with HTTP/2, chunked transfer and path proxying support",Elixir,https://github.com/tallarium/reverse_proxy_plug,456.00 KB
438,gen_state_machine,313,33,313,5,31/05/2016,16/06/2024,99.00 KB,An idiomatic Elixir wrapper for gen_statem in OTP 19 (and above).,Elixir,https://github.com/ericentin/gen_state_machine,99.00 KB
439,elixlsx,311,129,311,43,24/11/2015,07/08/2024,251.00 KB,An Elixir XLSX writer,Elixir,https://github.com/xou/elixlsx,251.00 KB
440,absinthe_phoenix,311,83,311,25,12/05/2016,09/12/2025,171.00 KB,,Elixir,https://github.com/absinthe-graphql/absinthe_phoenix,171.00 KB
441,phoenix_slime,311,67,311,14,04/08/2015,29/11/2023,97.00 KB,Phoenix Template Engine for Slime,Elixir,https://github.com/slime-lang/phoenix_slime,97.00 KB
442,MonadEx,307,12,307,1,02/03/2015,27/10/2021,41.00 KB,Upgrade your pipelines with monads.,Elixir,https://github.com/rob-brown/MonadEx,41.00 KB
443,og-image,307,24,307,0,27/04/2024,07/08/2025,813.00 KB,"An open graph image generator, by SavvyCal ✨",Elixir,https://github.com/svycal/og-image,813.00 KB
444,scribe,307,12,307,2,13/08/2016,22/02/2026,107.00 KB,Pretty-print tables of Elixir structs and maps.,Elixir,https://github.com/codedge-llc/scribe,107.00 KB
445,confex,306,32,306,6,05/09/2016,17/05/2024,170.00 KB,Useful helper to read and use application configuration from environment variables.,Elixir,https://github.com/Nebo15/confex,170.00 KB
446,riffed,306,31,306,9,08/10/2015,17/06/2020,189.00 KB,Provides idiomatic Elixir bindings for Apache Thrift,Elixir,https://github.com/pinterest/riffed,189.00 KB
447,phoenix_test,305,54,305,32,09/01/2024,04/02/2026,1.47 MB,PhoenixTest provides a unified way of writing feature tests -- regardless of whether you're testing LiveView pages or static (non-LiveView) pages.,Elixir,https://github.com/germsvel/phoenix_test,1.47 MB
448,briefly,304,33,304,3,03/09/2015,19/01/2024,108.00 KB,"Simple, robust temporary file support for Elixir.",Elixir,https://github.com/CargoSense/briefly,108.00 KB
449,Ace,303,26,303,16,03/08/2015,20/04/2021,705.00 KB,"HTTP web server and client, supports http1 and http2",Elixir,https://github.com/CrowdHailer/Ace,705.00 KB
450,let_me,302,9,302,3,07/07/2022,31/01/2026,389.00 KB,Authorization library for Elixir,Elixir,https://github.com/woylie/let_me,389.00 KB
451,teex,300,7,300,3,29/08/2020,14/12/2020,113.00 KB,"Use Elixir like a scripting language, across your system",Elixir,https://github.com/doawoo/teex,113.00 KB
452,liveview-svelte-pwa,298,30,298,0,24/12/2023,26/09/2024,3.72 MB,Local-First LiveView Svelte ToDo App,Elixir,https://github.com/thisistonydang/liveview-svelte-pwa,3.72 MB
453,protox,298,19,298,0,16/02/2017,14/02/2026,1.95 MB,"A reasonably fast, easy to use and 100% conformant Elixir library for Google Protocol Buffers (aka protobuf)",Elixir,https://github.com/ahamez/protox,1.95 MB
454,typed_ecto_schema,297,20,297,13,18/07/2019,25/06/2025,96.00 KB,A library to define Ecto schemas with typespecs without all the boilerplate code.,Elixir,https://github.com/bamorim/typed_ecto_schema,96.00 KB
455,Orb,297,4,297,30,23/04/2023,20/01/2026,953.00 KB,Write WebAssembly with Elixir,Elixir,https://github.com/royalicing/Orb,953.00 KB
456,phoenix_guardian,297,69,297,20,19/06/2015,20/09/2017,169.00 KB,A demo application showing usage of guardian and ueberauth,Elixir,https://github.com/hassox/phoenix_guardian,169.00 KB
457,msgpax,296,37,296,8,08/09/2013,25/08/2023,191.00 KB,High-performance and comprehensive MessagePack implementation for Elixir / msgpack.org[Elixir],Elixir,https://github.com/lexmag/msgpax,191.00 KB
458,drops,296,8,296,16,04/09/2023,13/11/2025,598.00 KB,"🛠️ Tools for working with data effectively - data contracts using types, schemas, domain validation rules, type-safe casting, and more.",Elixir,https://github.com/solnic/drops,598.00 KB
459,exceptional,294,10,294,9,28/08/2016,28/07/2023,326.00 KB,Helpers for Elixir exceptions,Elixir,https://github.com/expede/exceptional,326.00 KB
460,saxy,294,39,294,21,27/12/2017,22/10/2024,1.66 MB,Fast SAX parser and encoder for XML in Elixir,Elixir,https://github.com/qcam/saxy,1.66 MB
461,elixir-samples,294,40,294,7,24/08/2017,14/02/2023,122.00 KB,A collection of samples on using Elixir with Google Cloud Platform. ,Elixir,https://github.com/GoogleCloudPlatform/elixir-samples,122.00 KB
462,erlangelist,293,36,293,14,30/08/2015,08/02/2024,3.07 MB,Source code of The Erlangelist blog,Elixir,https://github.com/sasa1977/erlangelist,3.07 MB
463,exconstructor,292,20,292,5,19/01/2016,23/01/2026,77.00 KB,An Elixir library for generating struct constructors that handle external data with ease.,Elixir,https://github.com/appcues/exconstructor,77.00 KB
464,myxql,292,75,292,7,27/08/2018,29/01/2026,730.00 KB,MySQL 5.5+ driver for Elixir,Elixir,https://github.com/elixir-ecto/myxql,730.00 KB
465,live_admin,292,34,292,1,04/01/2022,21/02/2026,3.44 MB,"Low-config admin UI for Phoenix apps, built on LiveView",Elixir,https://github.com/tfwright/live_admin,3.44 MB
466,appsignal-elixir,291,87,291,17,22/07/2016,25/02/2026,4.03 MB,🟪 AppSignal for Elixir package,Elixir,https://github.com/appsignal/appsignal-elixir,4.03 MB
467,ex_top,291,8,291,2,13/10/2015,14/05/2018,37.00 KB,ExTop is an interactive monitor for the Erlang VM written in Elixir.,Elixir,https://github.com/utkarshkukreti/ex_top,37.00 KB
468,tableau,290,14,290,3,30/06/2021,26/01/2026,452.00 KB,Static Site Generator for Elixir,Elixir,https://github.com/elixir-tools/tableau,452.00 KB
469,phoenix-ecto-encryption-example,290,21,290,9,24/01/2018,07/02/2026,626.00 KB,🔐 A detailed example for how to encrypt data in an Elixir (Phoenix v1.7) App before inserting into a database using Ecto Types,Elixir,https://github.com/dwyl/phoenix-ecto-encryption-example,626.00 KB
470,socializer,289,43,289,11,15/04/2019,27/02/2023,2.60 MB,A basic social media application to demonstrate Elixir + Phoenix + GraphQL + React + Apollo,Elixir,https://github.com/schneidmaster/socializer,2.60 MB
