Ranking,Project Name,Stars,Forks,Watchers,Open Issues,Created At,Last Commit,Size,Description,Language,Repo URL,Size
113,shadowsocks-chromeapp,698,531,698,14,19/01/2013,23/02/2016,873.00 KB,Chrome client for shadowsocks,CoffeeScript,https://github.com/shadowsocks/shadowsocks-chromeapp,873.00 KB
114,AngularFun,675,138,675,0,07/05/2012,02/06/2017,3.86 MB,AngularJS Reference Architecture,CoffeeScript,https://github.com/CaryLandholt/AngularFun,3.86 MB
115,swag,675,71,675,30,27/07/2012,26/12/2019,225.00 KB,Swag is a growing collection of helpers for handlebars templates.,CoffeeScript,https://github.com/elving/swag,225.00 KB
116,angular-bootstrap-nav-tree,672,296,672,52,17/08/2013,20/11/2020,286.00 KB,"An AngularJS directive that creates a Tree based on a Bootstrap ""nav"" list.",CoffeeScript,https://github.com/nickperkinslondon/angular-bootstrap-nav-tree,286.00 KB
117,buttercoin,668,265,668,12,11/04/2013,02/02/2020,1.60 MB,Opensource Bitcoin Exchange Software,CoffeeScript,https://github.com/buttercoin/buttercoin,1.60 MB
118,hubot-hipchat,663,246,663,38,11/11/2011,06/05/2021,185.00 KB,HipChat adapter for GitHub's Hubot,CoffeeScript,https://github.com/hipchat/hubot-hipchat,185.00 KB
119,pasteboard,640,142,640,39,16/06/2012,01/05/2024,1.64 MB,Clipboard and drag & drop image sharing web app,CoffeeScript,https://github.com/JoelBesada/pasteboard,1.64 MB
120,express-coffee,625,152,625,8,26/06/2010,04/09/2020,1.70 MB,"A Template for NodeJs Application using Express, CoffeeScript, Jade, Stylus, Nib",CoffeeScript,https://github.com/twilson63/express-coffee,1.70 MB
121,codo,619,86,619,17,03/02/2012,13/01/2022,2.05 MB,CoffeeScript API documentation generator. It's like YARD but for CoffeeScript!,CoffeeScript,https://github.com/coffeedoc/codo,2.05 MB
122,vrome,618,103,618,87,06/11/2009,24/10/2016,4.75 MB,Vrome: Bringing Vim elegance to Chrome,CoffeeScript,https://github.com/jinzhu/vrome,4.75 MB
123,jquery.rest,614,115,614,20,16/01/2013,02/09/2020,286.00 KB,A jQuery plugin for easy consumption of RESTful APIs,CoffeeScript,https://github.com/jpillora/jquery.rest,286.00 KB
124,jq-console,612,110,612,19,25/03/2011,20/03/2019,670.00 KB,Feature complete web terminal,CoffeeScript,https://github.com/replit-archive/jq-console,670.00 KB
125,angular-form-builder,601,332,601,60,06/11/2013,13/06/2018,398.00 KB,Drag and drop to build bootstrap forms in AngularJS.,CoffeeScript,https://github.com/kelp404/angular-form-builder,398.00 KB
126,pimatic,600,145,600,202,17/08/2013,21/10/2022,4.01 MB,A home automation server and framework for the raspberry pi running on node.js,CoffeeScript,https://github.com/pimatic/pimatic,4.01 MB
127,plunker,597,115,597,59,23/04/2012,25/10/2019,9.76 MB,Plnkr.co front-end and backend,CoffeeScript,https://github.com/filearts/plunker,9.76 MB
128,url-pattern,590,43,590,13,21/03/2012,06/08/2020,487.00 KB,easier than regex string matching patterns for urls and other strings. turn strings into data or data into strings.,CoffeeScript,https://github.com/snd/url-pattern,487.00 KB
129,space-pen,589,37,589,0,04/02/2012,24/10/2016,485.00 KB,"A simple and powerful client-side view framework that works in zero-gravity, no longer maintained.",CoffeeScript,https://github.com/atom-archive/space-pen,485.00 KB
130,social-share-button,583,307,583,31,04/01/2012,06/05/2021,436.00 KB,"Helper for add social share feature in your Rails app. Twitter, Facebook, Weibo, Douban ...",CoffeeScript,https://github.com/huacnlee/social-share-button,436.00 KB
131,groc,580,130,580,79,26/11/2011,05/06/2019,1.65 MB,"Documentation generation, in the spirit of literate programming.",CoffeeScript,https://github.com/nevir/groc,1.65 MB
132,payment,580,162,580,17,14/07/2014,29/10/2024,1.42 MB,":moneybag: A jQuery-free general purpose library for building credit card forms, validating inputs and formatting numbers.",CoffeeScript,https://github.com/jessepollak/payment,1.42 MB
133,Smooth-CoffeeScript,577,70,577,12,14/06/2011,04/02/2012,22.71 MB,A book on functional programming in CoffeeScript,CoffeeScript,https://github.com/autotelicum/Smooth-CoffeeScript,22.71 MB
134,BankersBox,573,33,573,3,02/03/2012,10/04/2023,116.00 KB,redis-like wrapper for javascript storage,CoffeeScript,https://github.com/twilio/BankersBox,116.00 KB
